stage	sb	ID	Fa	trans	dnds	dn	ds
G43	unbias	43_unbias	RBH_pair_6426.fa	TRINITY_DN123037_c0_g1_i5	0.0392	0.0655	1.6679
G43	unbias	43_unbias	RBH_pair_3317.fa	TRINITY_DN143447_c5_g3_i2	0.04	0.0667	1.668
G43	unbias	43_unbias	RBH_pair_5267.fa	TRINITY_DN128021_c3_g1_i6	0.0671	0.1119	1.6681
G43	unbias	43_unbias	RBH_pair_10560.fa	TRINITY_DN128650_c1_g1_i1	0.0272	0.0454	1.6682
G43	unbias	43_unbias	RBH_pair_5836.fa	TRINITY_DN131259_c3_g1_i4	0.1162	0.1938	1.6686
G43	unbias	43_unbias	RBH_pair_6064.fa	TRINITY_DN139356_c3_g1_i2	0.0407	0.068	1.6687
G43	unbias	43_unbias	RBH_pair_8473.fa	TRINITY_DN138581_c0_g2_i1	0.0416	0.0695	1.6687
G43	unbias	43_unbias	RBH_pair_1460.fa	TRINITY_DN123214_c4_g1_i4	0.0751	0.1253	1.6687
G43	unbias	43_unbias	RBH_pair_5715.fa	TRINITY_DN135365_c0_g1_i3	0.0754	0.1258	1.6688
G43	unbias	43_unbias	RBH_pair_6026.fa	TRINITY_DN115808_c4_g2_i3	0.1002	0.1672	1.6688
G43	unbias	43_unbias	RBH_pair_2268.fa	TRINITY_DN122320_c3_g1_i1	0.0609	0.1017	1.669
G43	unbias	43_unbias	RBH_pair_6903.fa	TRINITY_DN130075_c7_g1_i1	0.0939	0.1567	1.669
G43	unbias	43_unbias	RBH_pair_3731.fa	TRINITY_DN142602_c1_g3_i1	0.023	0.0383	1.6694
G43	unbias	43_unbias	RBH_pair_3138.fa	TRINITY_DN127167_c4_g2_i1	0.1213	0.2026	1.6694
G43	unbias	43_unbias	RBH_pair_10021.fa	TRINITY_DN141596_c3_g1_i2	0.0789	0.1317	1.6699
G43	unbias	43_unbias	RBH_pair_3040.fa	TRINITY_DN133210_c0_g1_i6	0.0507	0.0846	1.6703
G43	unbias	43_unbias	RBH_pair_10133.fa	TRINITY_DN134510_c1_g1_i1	0.0525	0.0877	1.6703
G43	unbias	43_unbias	RBH_pair_4303.fa	TRINITY_DN139273_c16_g1_i1	0.0744	0.1243	1.6703
G43	unbias	43_unbias	RBH_pair_9280.fa	TRINITY_DN125459_c1_g1_i5	0.0227	0.0379	1.6708
G43	unbias	43_unbias	RBH_pair_6079.fa	TRINITY_DN114620_c8_g2_i5	0.1143	0.191	1.6708
G43	unbias	43_unbias	RBH_pair_7622.fa	TRINITY_DN119827_c0_g1_i4	0.0671	0.1121	1.6711
G43	unbias	43_unbias	RBH_pair_1796.fa	TRINITY_DN124883_c0_g4_i9	0.1603	0.2679	1.6711
G43	unbias	43_unbias	RBH_pair_6730.fa	TRINITY_DN134860_c0_g2_i7	0.0521	0.0871	1.6712
G43	unbias	43_unbias	RBH_pair_6912.fa	TRINITY_DN135838_c2_g2_i2	0.0574	0.096	1.6713
G43	unbias	43_unbias	RBH_pair_3774.fa	TRINITY_DN128078_c1_g2_i1	0.0204	0.034	1.6715
G43	unbias	43_unbias	RBH_pair_4111.fa	TRINITY_DN131884_c1_g1_i1	0.046	0.0769	1.6715
G43	unbias	43_unbias	RBH_pair_1340.fa	TRINITY_DN127566_c4_g1_i2	0.6078	1.0159	1.6715
G43	unbias	43_unbias	RBH_pair_3212.fa	TRINITY_DN117190_c1_g1_i1	0.0325	0.0543	1.6716
G43	unbias	43_unbias	RBH_pair_8686.fa	TRINITY_DN129729_c1_g1_i2	0.0135	0.0226	1.6718
G43	unbias	43_unbias	RBH_pair_3903.fa	TRINITY_DN127990_c0_g1_i7	0.0301	0.0503	1.672
G43	unbias	43_unbias	RBH_pair_10274.fa	TRINITY_DN119234_c2_g3_i4	0.027	0.0451	1.6722
G43	unbias	43_unbias	RBH_pair_7714.fa	TRINITY_DN122553_c4_g1_i2	0.0476	0.0797	1.6724
G43	unbias	43_unbias	RBH_pair_7219.fa	TRINITY_DN131945_c3_g1_i1	0.0328	0.0549	1.6726
G43	unbias	43_unbias	RBH_pair_6104.fa	TRINITY_DN143205_c3_g1_i6	0.0955	0.1597	1.6727
G43	unbias	43_unbias	RBH_pair_2469.fa	TRINITY_DN136819_c0_g2_i1	0.1042	0.1743	1.6727
G43	unbias	43_unbias	RBH_pair_704.fa	TRINITY_DN116759_c4_g1_i1	0.1017	0.1702	1.673
G43	unbias	43_unbias	RBH_pair_3613.fa	TRINITY_DN129966_c1_g1_i2	0.1104	0.1847	1.673
G43	unbias	43_unbias	RBH_pair_137.fa	TRINITY_DN117796_c11_g2_i1	0.0192	0.0321	1.6731
G43	unbias	43_unbias	RBH_pair_5988.fa	TRINITY_DN128339_c1_g1_i1	0.0383	0.0641	1.6731
G43	unbias	43_unbias	RBH_pair_742.fa	TRINITY_DN126798_c8_g1_i3	0.0981	0.1642	1.6731
G43	unbias	43_unbias	RBH_pair_25.fa	TRINITY_DN124294_c2_g4_i2	0.1444	0.2415	1.6731
G43	unbias	43_unbias	RBH_pair_9257.fa	TRINITY_DN123060_c5_g1_i3	0.0113	0.0189	1.6736
G43	unbias	43_unbias	RBH_pair_3021.fa	TRINITY_DN115966_c1_g1_i10	0.0865	0.1448	1.6737
G43	unbias	43_unbias	RBH_pair_822.fa	TRINITY_DN125782_c3_g1_i1	0.042	0.0703	1.6739
G43	unbias	43_unbias	RBH_pair_240.fa	TRINITY_DN140469_c1_g2_i2	0.1755	0.2938	1.674
G43	unbias	43_unbias	RBH_pair_8011.fa	TRINITY_DN121541_c0_g1_i6	0.1014	0.1699	1.6744
G43	unbias	43_unbias	RBH_pair_23.fa	TRINITY_DN114698_c0_g1_i1	0.0579	0.097	1.6745
G43	unbias	43_unbias	RBH_pair_10465.fa	TRINITY_DN119288_c3_g1_i1	0.0692	0.116	1.6774
G43	unbias	43_unbias	RBH_pair_2862.fa	TRINITY_DN135456_c6_g1_i1	0.0584	0.0979	1.6775
G43	unbias	43_unbias	RBH_pair_10543.fa	TRINITY_DN122187_c0_g1_i1	0.0975	0.1637	1.6782
G43	unbias	43_unbias	RBH_pair_8592.fa	TRINITY_DN129610_c2_g4_i1	0.0459	0.077	1.6783
G43	unbias	43_unbias	RBH_pair_10240.fa	TRINITY_DN119037_c5_g1_i5	0.0303	0.0509	1.6788
G43	unbias	43_unbias	RBH_pair_4810.fa	TRINITY_DN123500_c4_g1_i2	0.0945	0.1587	1.6788
G43	unbias	43_unbias	RBH_pair_6335.fa	TRINITY_DN119007_c3_g1_i3	0.1129	0.1895	1.6789
G43	unbias	43_unbias	RBH_pair_8714.fa	TRINITY_DN119315_c1_g1_i2	0.0851	0.143	1.6793
G43	unbias	43_unbias	RBH_pair_2686.fa	TRINITY_DN128515_c8_g1_i4	0.0441	0.0741	1.6795
G43	unbias	43_unbias	RBH_pair_5158.fa	TRINITY_DN144025_c0_g1_i2	0.0597	0.1002	1.68
G43	unbias	43_unbias	RBH_pair_5350.fa	TRINITY_DN135778_c0_g2_i3	0.0635	0.1066	1.6803
G43	unbias	43_unbias	RBH_pair_10482.fa	TRINITY_DN133908_c2_g1_i1	0.0517	0.0869	1.6808
G43	unbias	43_unbias	RBH_pair_1234.fa	TRINITY_DN143528_c2_g1_i1	0.0276	0.0464	1.6812
G43	unbias	43_unbias	RBH_pair_2152.fa	TRINITY_DN131351_c2_g1_i1	0.0473	0.0795	1.6815
G43	unbias	43_unbias	RBH_pair_3382.fa	TRINITY_DN125793_c1_g3_i1	0.1013	0.1703	1.6818
G43	unbias	43_unbias	RBH_pair_5566.fa	TRINITY_DN141610_c2_g1_i5	0.0581	0.0977	1.6824
G43	unbias	43_unbias	RBH_pair_6747.fa	TRINITY_DN122163_c0_g1_i6	0.0201	0.0338	1.6825
G43	unbias	43_unbias	RBH_pair_983.fa	TRINITY_DN125001_c2_g3_i4	0.0296	0.0498	1.6826
G43	unbias	43_unbias	RBH_pair_5840.fa	TRINITY_DN129727_c1_g1_i1	0.0224	0.0377	1.6828
G43	unbias	43_unbias	RBH_pair_6307.fa	TRINITY_DN140093_c5_g2_i2	0.0282	0.0474	1.6828
G43	unbias	43_unbias	RBH_pair_65.fa	TRINITY_DN130841_c0_g2_i9	0.1219	0.2051	1.6829
G43	unbias	43_unbias	RBH_pair_9703.fa	TRINITY_DN116221_c1_g2_i2	0.031	0.0522	1.6833
G43	unbias	43_unbias	RBH_pair_1915.fa	TRINITY_DN114151_c0_g1_i1	0.0761	0.1281	1.6833
G43	unbias	43_unbias	RBH_pair_519.fa	TRINITY_DN135097_c2_g1_i1	0.1715	0.2888	1.6837
G43	unbias	43_unbias	RBH_pair_5303.fa	TRINITY_DN113191_c1_g1_i1	0.0236	0.0397	1.6841
G43	unbias	43_unbias	RBH_pair_7538.fa	TRINITY_DN144263_c6_g2_i1	0.0475	0.0799	1.6845
G43	unbias	43_unbias	RBH_pair_9683.fa	TRINITY_DN130772_c0_g1_i1	0.071	0.1197	1.6847
G43	unbias	43_unbias	RBH_pair_4498.fa	TRINITY_DN135916_c0_g1_i3	0.102	0.1719	1.6852
G43	unbias	43_unbias	RBH_pair_9486.fa	TRINITY_DN118757_c0_g1_i1	0.0514	0.0866	1.6855
G43	unbias	43_unbias	RBH_pair_5547.fa	TRINITY_DN133505_c1_g3_i1	0.0502	0.0847	1.6856
G43	unbias	43_unbias	RBH_pair_7551.fa	TRINITY_DN132348_c1_g1_i1	0.0375	0.0633	1.6861
G43	unbias	43_unbias	RBH_pair_9731.fa	TRINITY_DN136164_c1_g1_i2	0.0783	0.132	1.6861
G43	unbias	43_unbias	RBH_pair_9460.fa	TRINITY_DN143037_c2_g1_i11	0.0925	0.156	1.6861
G43	unbias	43_unbias	RBH_pair_9542.fa	TRINITY_DN139258_c5_g2_i1	0.028	0.0471	1.6862
G43	unbias	43_unbias	RBH_pair_711.fa	TRINITY_DN121615_c1_g1_i4	0.1022	0.1724	1.6862
G43	unbias	43_unbias	RBH_pair_1705.fa	TRINITY_DN134506_c1_g2_i4	0.0287	0.0485	1.6866
G43	unbias	43_unbias	RBH_pair_5104.fa	TRINITY_DN127762_c2_g1_i1	0.0116	0.0195	1.6868
G43	unbias	43_unbias	RBH_pair_3895.fa	TRINITY_DN119007_c4_g1_i4	0.05	0.0844	1.687
G43	unbias	43_unbias	RBH_pair_10106.fa	TRINITY_DN115761_c6_g2_i3	0.0977	0.1649	1.6877
G43	unbias	43_unbias	RBH_pair_8119.fa	TRINITY_DN140790_c4_g5_i1	0.502	0.8473	1.6879
G43	unbias	43_unbias	RBH_pair_4318.fa	TRINITY_DN131116_c0_g1_i1	0.1064	0.1796	1.6881
G43	unbias	43_unbias	RBH_pair_9020.fa	TRINITY_DN138976_c4_g1_i3	0.1575	0.266	1.6882
G43	unbias	43_unbias	RBH_pair_10404.fa	TRINITY_DN140765_c1_g2_i2	0.0259	0.0437	1.6886
G43	unbias	43_unbias	RBH_pair_3607.fa	TRINITY_DN140446_c0_g1_i3	0.0156	0.0264	1.6888
G43	unbias	43_unbias	RBH_pair_1377.fa	TRINITY_DN124426_c0_g2_i1	0.084	0.1418	1.6894
G43	unbias	43_unbias	RBH_pair_3261.fa	TRINITY_DN114529_c0_g1_i2	0.0632	0.1068	1.6895
G43	unbias	43_unbias	RBH_pair_3940.fa	TRINITY_DN138912_c3_g2_i2	0.1122	0.1897	1.6896
G43	unbias	43_unbias	RBH_pair_6846.fa	TRINITY_DN130229_c1_g3_i3	0.0189	0.0319	1.6897
G43	unbias	43_unbias	RBH_pair_9144.fa	TRINITY_DN121935_c3_g1_i4	0.0398	0.0672	1.6898
G43	unbias	43_unbias	RBH_pair_10421.fa	TRINITY_DN116254_c0_g3_i1	0.0393	0.0664	1.6899
G43	unbias	43_unbias	RBH_pair_143.fa	TRINITY_DN131282_c5_g2_i4	0.1482	0.2505	1.6904
G43	unbias	43_unbias	RBH_pair_6362.fa	TRINITY_DN140594_c2_g2_i1	0.0175	0.0296	1.6905
G43	unbias	43_unbias	RBH_pair_7150.fa	TRINITY_DN106763_c0_g1_i1	0.0639	0.1079	1.6905
G43	unbias	43_unbias	RBH_pair_2805.fa	TRINITY_DN135568_c3_g1_i5	0.006	0.0101	1.691
G43	unbias	43_unbias	RBH_pair_1109.fa	TRINITY_DN126174_c0_g1_i1	0.042	0.071	1.6912
G43	unbias	43_unbias	RBH_pair_1507.fa	TRINITY_DN125065_c1_g2_i2	0.0729	0.1232	1.6912
G43	unbias	43_unbias	RBH_pair_2762.fa	TRINITY_DN140250_c4_g1_i3	0.1129	0.191	1.6912
G43	unbias	43_unbias	RBH_pair_8827.fa	TRINITY_DN116970_c0_g2_i1	0.1648	0.2788	1.6914
G43	unbias	43_unbias	RBH_pair_497.fa	TRINITY_DN133593_c2_g1_i4	0.1013	0.1714	1.6916
G43	unbias	43_unbias	RBH_pair_2808.fa	TRINITY_DN123301_c8_g1_i1	0.0416	0.0703	1.6918
G43	unbias	43_unbias	RBH_pair_4098.fa	TRINITY_DN142535_c0_g2_i4	0.0419	0.0708	1.6918
G43	unbias	43_unbias	RBH_pair_1026.fa	TRINITY_DN113264_c0_g2_i1	0.2599	0.4398	1.6921
G43	unbias	43_unbias	RBH_pair_4110.fa	TRINITY_DN127264_c0_g3_i2	0.06	0.1015	1.6922
G43	unbias	43_unbias	RBH_pair_4941.fa	TRINITY_DN127422_c0_g1_i4	0.0696	0.1178	1.6929
G43	unbias	43_unbias	RBH_pair_4450.fa	TRINITY_DN132851_c0_g1_i2	0.0714	0.1209	1.6933
G43	unbias	43_unbias	RBH_pair_8040.fa	TRINITY_DN131610_c1_g2_i1	0.0833	0.1411	1.6933
G43	unbias	43_unbias	RBH_pair_2492.fa	TRINITY_DN121418_c3_g1_i1	0.0853	0.1444	1.6933
G43	unbias	43_unbias	RBH_pair_198.fa	TRINITY_DN129829_c0_g1_i2	0.0575	0.0974	1.6935
G43	unbias	43_unbias	RBH_pair_5957.fa	TRINITY_DN128823_c1_g2_i2	0.0429	0.0727	1.6938
G43	unbias	43_unbias	RBH_pair_7079.fa	TRINITY_DN132996_c0_g1_i34	0.0772	0.1308	1.6939
G43	unbias	43_unbias	RBH_pair_3508.fa	TRINITY_DN139916_c4_g1_i2	0.0696	0.118	1.6942
G43	unbias	43_unbias	RBH_pair_8583.fa	TRINITY_DN132512_c6_g2_i2	0.0308	0.0522	1.6946
G43	unbias	43_unbias	RBH_pair_4952.fa	TRINITY_DN113053_c0_g1_i1	0.0281	0.0476	1.6947
G43	unbias	43_unbias	RBH_pair_4276.fa	TRINITY_DN130834_c0_g1_i1	0.0404	0.0685	1.6949
G43	unbias	43_unbias	RBH_pair_8298.fa	TRINITY_DN119213_c5_g1_i2	0.0445	0.0755	1.695
G43	unbias	43_unbias	RBH_pair_314.fa	TRINITY_DN137486_c2_g3_i2	0.0946	0.1604	1.6951
G43	unbias	43_unbias	RBH_pair_2778.fa	TRINITY_DN113514_c0_g2_i1	0.0334	0.0567	1.6953
G43	unbias	43_unbias	RBH_pair_5201.fa	TRINITY_DN115514_c0_g2_i14	0.0418	0.0709	1.6957
G43	unbias	43_unbias	RBH_pair_5289.fa	TRINITY_DN115916_c4_g1_i2	0.0618	0.1048	1.6957
G43	unbias	43_unbias	RBH_pair_3902.fa	TRINITY_DN121570_c2_g3_i4	0.0907	0.1538	1.6961
G43	unbias	43_unbias	RBH_pair_9333.fa	TRINITY_DN132442_c1_g1_i2	0.0792	0.1344	1.6962
G43	unbias	43_unbias	RBH_pair_9372.fa	TRINITY_DN127377_c0_g1_i2	0.0611	0.1037	1.6963
G43	unbias	43_unbias	RBH_pair_8737.fa	TRINITY_DN126542_c0_g5_i2	0.0201	0.0341	1.6965
G43	unbias	43_unbias	RBH_pair_433.fa	TRINITY_DN116126_c0_g1_i1	0.1359	0.2306	1.6966
G43	unbias	43_unbias	RBH_pair_10121.fa	TRINITY_DN141684_c1_g1_i5	0.1142	0.1938	1.6972
G43	unbias	43_unbias	RBH_pair_1375.fa	TRINITY_DN130728_c2_g1_i8	0.2745	0.4662	1.6979
G43	unbias	43_unbias	RBH_pair_2405.fa	TRINITY_DN142245_c2_g1_i3	0.1106	0.1878	1.6984
G43	unbias	43_unbias	RBH_pair_5620.fa	TRINITY_DN117589_c12_g1_i2	0.0483	0.082	1.6991
G43	unbias	43_unbias	RBH_pair_1320.fa	TRINITY_DN120858_c3_g1_i4	0.0643	0.1094	1.6994
G43	unbias	43_unbias	RBH_pair_249.fa	TRINITY_DN140770_c0_g1_i1	0.3303	0.5614	1.6994
G43	unbias	43_unbias	RBH_pair_7851.fa	TRINITY_DN117824_c2_g1_i2	0.1566	0.2661	1.6997
G43	unbias	43_unbias	RBH_pair_2098.fa	TRINITY_DN141906_c0_g2_i1	0.0522	0.0887	1.6999
G43	unbias	43_unbias	RBH_pair_8880.fa	TRINITY_DN123960_c10_g1_i2	0.0879	0.1494	1.7
G43	unbias	43_unbias	RBH_pair_9072.fa	TRINITY_DN121953_c0_g1_i1	0.0254	0.0432	1.7003
G43	unbias	43_unbias	RBH_pair_6432.fa	TRINITY_DN114801_c7_g1_i2	0.0853	0.145	1.7005
G43	unbias	43_unbias	RBH_pair_8624.fa	TRINITY_DN137345_c0_g3_i6	0.0602	0.1025	1.7006
G43	unbias	43_unbias	RBH_pair_10399.fa	TRINITY_DN141835_c5_g1_i2	0.0837	0.1423	1.7009
G43	unbias	43_unbias	RBH_pair_8928.fa	TRINITY_DN124360_c6_g1_i1	0.0779	0.1326	1.7016
G43	unbias	43_unbias	RBH_pair_9686.fa	TRINITY_DN122322_c1_g1_i1	0.1356	0.2308	1.7016
G43	unbias	43_unbias	RBH_pair_3936.fa	TRINITY_DN137815_c0_g3_i2	0.0846	0.144	1.7019
G43	unbias	43_unbias	RBH_pair_1309.fa	TRINITY_DN113092_c0_g1_i1	0.1102	0.1875	1.7019
G43	unbias	43_unbias	RBH_pair_10694.fa	TRINITY_DN137256_c1_g3_i1	0.1111	0.189	1.7021
G43	unbias	43_unbias	RBH_pair_3710.fa	TRINITY_DN127761_c3_g2_i6	0.098	0.1668	1.7023
G43	unbias	43_unbias	RBH_pair_8439.fa	TRINITY_DN128181_c1_g1_i6	0.0911	0.1551	1.7024
G43	unbias	43_unbias	RBH_pair_2764.fa	TRINITY_DN130993_c2_g1_i1	0.0488	0.0831	1.7025
G43	unbias	43_unbias	RBH_pair_7966.fa	TRINITY_DN130937_c9_g1_i8	0.077	0.1312	1.7032
G43	unbias	43_unbias	RBH_pair_9996.fa	TRINITY_DN125356_c0_g1_i4	0.0224	0.0381	1.7035
G43	unbias	43_unbias	RBH_pair_1032.fa	TRINITY_DN128149_c0_g1_i1	0.0478	0.0814	1.7039
G43	unbias	43_unbias	RBH_pair_5876.fa	TRINITY_DN125658_c2_g3_i5	0.0179	0.0304	1.7042
G43	unbias	43_unbias	RBH_pair_2694.fa	TRINITY_DN122883_c2_g1_i2	0.024	0.041	1.7044
G43	unbias	43_unbias	RBH_pair_8472.fa	TRINITY_DN124165_c2_g2_i7	0.0517	0.0881	1.7051
G43	unbias	43_unbias	RBH_pair_8835.fa	TRINITY_DN140390_c1_g1_i2	0.2409	0.4109	1.7055
G43	unbias	43_unbias	RBH_pair_1826.fa	TRINITY_DN127262_c1_g1_i6	0.071	0.121	1.7056
G43	unbias	43_unbias	RBH_pair_4750.fa	TRINITY_DN141284_c1_g1_i1	0.0447	0.0763	1.7057
G43	unbias	43_unbias	RBH_pair_6193.fa	TRINITY_DN130437_c9_g2_i3	0.2808	0.479	1.7058
G43	unbias	43_unbias	RBH_pair_4231.fa	TRINITY_DN119153_c1_g2_i3	0.0257	0.0439	1.7059
G43	unbias	43_unbias	RBH_pair_4521.fa	TRINITY_DN139381_c8_g1_i1	0.0478	0.0815	1.7059
G43	unbias	43_unbias	RBH_pair_9222.fa	TRINITY_DN114128_c0_g1_i2	0.0395	0.0674	1.706
G43	unbias	43_unbias	RBH_pair_10606.fa	TRINITY_DN112533_c0_g3_i1	0.0108	0.0185	1.7062
G43	unbias	43_unbias	RBH_pair_6806.fa	TRINITY_DN131870_c2_g1_i2	0.0284	0.0484	1.7067
G43	unbias	43_unbias	RBH_pair_9304.fa	TRINITY_DN114750_c4_g4_i1	0.0289	0.0493	1.7071
G43	unbias	43_unbias	RBH_pair_5823.fa	TRINITY_DN140182_c5_g1_i3	0.0592	0.101	1.7072
G43	unbias	43_unbias	RBH_pair_6919.fa	TRINITY_DN140844_c0_g2_i3	0.047	0.0803	1.7075
G43	unbias	43_unbias	RBH_pair_7116.fa	TRINITY_DN118858_c3_g2_i2	0.1259	0.215	1.708
G43	unbias	43_unbias	RBH_pair_2952.fa	TRINITY_DN117211_c3_g1_i1	1.0828	1.8494	1.708
G43	unbias	43_unbias	RBH_pair_3884.fa	TRINITY_DN136771_c1_g2_i1	0.0654	0.1117	1.7089
G43	unbias	43_unbias	RBH_pair_6941.fa	TRINITY_DN130294_c0_g3_i3	0.0999	0.1708	1.709
G43	unbias	43_unbias	RBH_pair_7591.fa	TRINITY_DN131648_c1_g1_i6	0.0504	0.0862	1.7094
G43	unbias	43_unbias	RBH_pair_7283.fa	TRINITY_DN135580_c1_g1_i7	0.0072	0.0122	1.7096
G43	unbias	43_unbias	RBH_pair_2474.fa	TRINITY_DN135144_c0_g1_i2	0.1091	0.1866	1.7097
G43	unbias	43_unbias	RBH_pair_6852.fa	TRINITY_DN133616_c0_g1_i4	0.014	0.024	1.7098
G43	unbias	43_unbias	RBH_pair_5476.fa	TRINITY_DN143680_c5_g1_i3	0.0817	0.1397	1.71
G43	unbias	43_unbias	RBH_pair_1358.fa	TRINITY_DN138021_c2_g1_i6	0.102	0.1744	1.7102
G43	unbias	43_unbias	RBH_pair_8459.fa	TRINITY_DN123963_c2_g2_i2	0.0189	0.0324	1.7105
G43	unbias	43_unbias	RBH_pair_10515.fa	TRINITY_DN125232_c2_g2_i3	0.1103	0.1886	1.7106
G43	unbias	43_unbias	RBH_pair_3657.fa	TRINITY_DN134374_c0_g1_i2	0.0423	0.0723	1.7108
G43	unbias	43_unbias	RBH_pair_5972.fa	TRINITY_DN143388_c0_g1_i1	0.0896	0.1533	1.7108
G43	unbias	43_unbias	RBH_pair_6750.fa	TRINITY_DN121969_c1_g2_i1	0.0412	0.0704	1.7112
G43	unbias	43_unbias	RBH_pair_6704.fa	TRINITY_DN114333_c0_g1_i1	0.0235	0.0402	1.7114
G43	unbias	43_unbias	RBH_pair_8881.fa	TRINITY_DN140177_c0_g1_i1	0.04	0.0684	1.7115
G43	unbias	43_unbias	RBH_pair_2555.fa	TRINITY_DN144021_c1_g1_i1	0.0669	0.1146	1.7116
G43	unbias	43_unbias	RBH_pair_9964.fa	TRINITY_DN138234_c3_g1_i1	0.0235	0.0402	1.7122
G43	unbias	43_unbias	RBH_pair_9500.fa	TRINITY_DN133792_c4_g1_i3	0.0423	0.0724	1.7122
G43	unbias	43_unbias	RBH_pair_5325.fa	TRINITY_DN135599_c2_g1_i11	0.1468	0.2515	1.7124
G43	unbias	43_unbias	RBH_pair_9041.fa	TRINITY_DN117589_c12_g2_i1	0.0419	0.0718	1.7125
G43	unbias	43_unbias	RBH_pair_4092.fa	TRINITY_DN120432_c3_g2_i1	0.027	0.0462	1.7126
G43	unbias	43_unbias	RBH_pair_6692.fa	TRINITY_DN141007_c3_g1_i2	0.1643	0.2814	1.7127
G43	unbias	43_unbias	RBH_pair_4317.fa	TRINITY_DN132801_c2_g1_i3	0.0114	0.0195	1.7129
G43	unbias	43_unbias	RBH_pair_10442.fa	TRINITY_DN140922_c1_g1_i5	0.1262	0.2163	1.7131
G43	unbias	43_unbias	RBH_pair_3622.fa	TRINITY_DN142407_c1_g1_i5	0.0275	0.0471	1.7135
G43	unbias	43_unbias	RBH_pair_2331.fa	TRINITY_DN135461_c1_g2_i1	0.0242	0.0414	1.7136
G43	unbias	43_unbias	RBH_pair_8946.fa	TRINITY_DN137970_c1_g2_i3	0.0731	0.1253	1.7137
G43	unbias	43_unbias	RBH_pair_5608.fa	TRINITY_DN125664_c0_g1_i1	0.0076	0.013	1.7139
G43	unbias	43_unbias	RBH_pair_1292.fa	TRINITY_DN122996_c7_g1_i7	0.0379	0.0649	1.714
G43	unbias	43_unbias	RBH_pair_7061.fa	TRINITY_DN128487_c7_g1_i1	0.053	0.0909	1.7144
G43	unbias	43_unbias	RBH_pair_9808.fa	TRINITY_DN123557_c0_g1_i4	0.0703	0.1205	1.7144
G43	unbias	43_unbias	RBH_pair_3450.fa	TRINITY_DN118158_c10_g3_i5	0.1169	0.2004	1.7144
G43	unbias	43_unbias	RBH_pair_2206.fa	TRINITY_DN136127_c0_g1_i1	0.0568	0.0975	1.7148
G43	unbias	43_unbias	RBH_pair_9148.fa	TRINITY_DN125113_c5_g1_i1	0.0467	0.0801	1.7149
G43	unbias	43_unbias	RBH_pair_4476.fa	TRINITY_DN114358_c2_g2_i3	0.1493	0.2561	1.7153
G43	unbias	43_unbias	RBH_pair_10280.fa	TRINITY_DN122784_c1_g1_i2	0.0626	0.1074	1.7155
G43	unbias	43_unbias	RBH_pair_5592.fa	TRINITY_DN122654_c2_g3_i1	0.3372	0.5785	1.7157
G43	unbias	43_unbias	RBH_pair_9170.fa	TRINITY_DN117805_c7_g1_i2	0.0452	0.0776	1.716
G43	unbias	43_unbias	RBH_pair_1583.fa	TRINITY_DN137601_c2_g1_i1	0.0652	0.1118	1.7162
G43	unbias	43_unbias	RBH_pair_10138.fa	TRINITY_DN141055_c6_g1_i1	0.1022	0.1754	1.7162
G43	unbias	43_unbias	RBH_pair_153.fa	TRINITY_DN120410_c5_g1_i2	0.0673	0.1156	1.7165
G43	unbias	43_unbias	RBH_pair_9120.fa	TRINITY_DN143193_c0_g1_i4	0.0696	0.1195	1.7166
G43	unbias	43_unbias	RBH_pair_8632.fa	TRINITY_DN118572_c6_g4_i8	0.2268	0.3893	1.7167
G43	unbias	43_unbias	RBH_pair_4237.fa	TRINITY_DN121076_c4_g1_i2	0.0196	0.0337	1.7171
G43	unbias	43_unbias	RBH_pair_1683.fa	TRINITY_DN135256_c0_g1_i3	0.0221	0.0379	1.7171
G43	unbias	43_unbias	RBH_pair_2529.fa	TRINITY_DN126063_c3_g3_i2	0.0768	0.1319	1.7171
G43	unbias	43_unbias	RBH_pair_9007.fa	TRINITY_DN133255_c3_g3_i1	0.03	0.0515	1.7182
G43	unbias	43_unbias	RBH_pair_9374.fa	TRINITY_DN130133_c0_g1_i5	0.1052	0.1808	1.7184
G43	unbias	43_unbias	RBH_pair_6076.fa	TRINITY_DN141321_c0_g1_i4	0.0874	0.1502	1.7188
G43	unbias	43_unbias	RBH_pair_5174.fa	TRINITY_DN135767_c2_g4_i1	0.1226	0.2108	1.7189
G43	unbias	43_unbias	RBH_pair_5790.fa	TRINITY_DN137039_c1_g1_i7	0.028	0.0481	1.719
G43	unbias	43_unbias	RBH_pair_9956.fa	TRINITY_DN137205_c0_g2_i1	0.0148	0.0254	1.7193
G43	unbias	43_unbias	RBH_pair_9581.fa	TRINITY_DN128777_c4_g1_i2	0.0747	0.1285	1.7193
G43	unbias	43_unbias	RBH_pair_343.fa	TRINITY_DN121106_c2_g2_i1	0.0746	0.1283	1.7196
G43	unbias	43_unbias	RBH_pair_9660.fa	TRINITY_DN112433_c0_g1_i1	0.2196	0.3776	1.7199
G43	unbias	43_unbias	RBH_pair_4710.fa	TRINITY_DN121764_c2_g1_i2	0.044	0.0757	1.7201
G43	unbias	43_unbias	RBH_pair_5135.fa	TRINITY_DN125560_c3_g1_i1	0.0242	0.0417	1.7202
G43	unbias	43_unbias	RBH_pair_9550.fa	TRINITY_DN141929_c0_g1_i1	0.0649	0.1117	1.7202
