gid	gname	chr	start	end
TRINITY_DN120915_c2_g3_i2	NASCOT1_MOUSESCOT1_MOUSEQ	NA	NA	NA
TRINITY_DN120916_c1_g1_i3	NA	NA	NA	NA
TRINITY_DN120916_c2_g2_i3	NA	NA	NA	NA
TRINITY_DN120916_c2_g3_i2	NA	NA	NA	NA
TRINITY_DN120917_c8_g1_i3	NA	NA	NA	NA
TRINITY_DN120919_c5_g1_i1	NAPROP_CAVPOPROP_CAVPOQ	NA	NA	NA
TRINITY_DN120919_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN120919_c6_g3_i2	NA	NA	NA	NA
TRINITY_DN120920_c1_g1_i13	NA	NA	NA	NA
TRINITY_DN120921_c1_g1_i2	NAESIP1_HUMANESIP1_HUMANQ	NA	NA	NA
TRINITY_DN120921_c1_g2_i3	NA	NA	NA	NA
TRINITY_DN120922_c0_g2_i2	NA	NA	NA	NA
TRINITY_DN120923_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN120923_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN120923_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN120923_c7_g3_i1	NA	NA	NA	NA
TRINITY_DN120925_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN120926_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN120928_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120928_c3_g4_i1	NA	NA	NA	NA
TRINITY_DN120928_c4_g1_i4	NA	NA	NA	NA
TRINITY_DN120929_c3_g2_i4	NA	NA	NA	NA
TRINITY_DN120930_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN120931_c6_g3_i2	NATM233_HUMANTM233_HUMANQ	NA	NA	NA
TRINITY_DN120932_c2_g1_i4	NAExpAA=2446PredHel=1Topology=o57-79i	NA	NA	NA
TRINITY_DN120932_c2_g3_i1	NAEXO5_BOVINEXO5_BOVINQ	NA	NA	NA
TRINITY_DN120933_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN120934_c0_g1_i6	NA	NA	NA	NA
TRINITY_DN120935_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN120935_c2_g1_i12	NA	NA	NA	NA
TRINITY_DN120939_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN120939_c6_g2_i3	NAAK1C1_MACFUAK1C1_MACFUQ	NA	NA	NA
TRINITY_DN120940_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN120940_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN120940_c5_g1_i3	NA	NA	NA	NA
TRINITY_DN120940_c5_g3_i2	NA	NA	NA	NA
TRINITY_DN120941_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN120942_c5_g2_i3	NA	NA	NA	NA
TRINITY_DN120944_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN120944_c5_g6_i1	NA	NA	NA	NA
TRINITY_DN120945_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN120945_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN120946_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN120947_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN120948_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN120948_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120948_c3_g2_i2	NA	NA	NA	NA
TRINITY_DN120948_c4_g1_i5	NA	NA	NA	NA
TRINITY_DN120948_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN120949_c2_g4_i2	NA	NA	NA	NA
TRINITY_DN120950_c1_g1_i3	NAExpAA=2699PredHel=1Topology=i20-42o	NA	NA	NA
TRINITY_DN120951_c4_g1_i3	NA	NA	NA	NA
TRINITY_DN120951_c5_g2_i1	NAYK006_HUMANYK006_HUMANQ	NA	NA	NA
TRINITY_DN120953_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN120953_c4_g3_i3	NA	NA	NA	NA
TRINITY_DN120953_c4_g4_i2	NA	NA	NA	NA
TRINITY_DN120953_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN120954_c2_g2_i3	NA	NA	NA	NA
TRINITY_DN120954_c3_g1_i5	NA	NA	NA	NA
TRINITY_DN120954_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN120955_c0_g1_i2	NACMLO2_RATCMLO2_RATQ	NA	NA	NA
TRINITY_DN120957_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN120960_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN120960_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN120961_c1_g2_i7	NA	NA	NA	NA
TRINITY_DN120962_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN120962_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN120962_c3_g1_i4	NA	NA	NA	NA
TRINITY_DN120962_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN120963_c9_g2_i2	NA	NA	NA	NA
TRINITY_DN120963_c9_g3_i2	NA	NA	NA	NA
TRINITY_DN120963_c9_g7_i1	NA	NA	NA	NA
TRINITY_DN120963_c9_g8_i1	NA	NA	NA	NA
TRINITY_DN120965_c11_g1_i2	NAExpAA=1813PredHel=1Topology=i72-91o	NA	NA	NA
TRINITY_DN120965_c11_g2_i1	NA	NA	NA	NA
TRINITY_DN120967_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN120967_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN120967_c4_g3_i2	NA	NA	NA	NA
TRINITY_DN120969_c2_g5_i1	NA	NA	NA	NA
TRINITY_DN120970_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120971_c12_g1_i1	NATC1A_CAEELTC1A_CAEELQ	NA	NA	NA
TRINITY_DN120971_c16_g1_i1	NA	NA	NA	NA
TRINITY_DN120971_c16_g4_i1	NA	NA	NA	NA
TRINITY_DN120972_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN120973_c0_g3_i10	NA	NA	NA	NA
TRINITY_DN120974_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN120975_c3_g1_i4	NAExpAA=5453PredHel=2Topology=o55-77i84-106o	NA	NA	NA
TRINITY_DN120975_c3_g2_i2	NA	NA	NA	NA
TRINITY_DN120976_c3_g1_i4	NA	NA	NA	NA
TRINITY_DN120976_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN120977_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN120978_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN120979_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120979_c5_g1_i11	NA	NA	NA	NA
TRINITY_DN120979_c5_g2_i1	NA	NA	NA	NA
TRINITY_DN120980_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN120981_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN120981_c7_g2_i1	NA	NA	NA	NA
TRINITY_DN120982_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN120982_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN120983_c17_g1_i1	NA	NA	NA	NA
TRINITY_DN120983_c18_g3_i2	NA	NA	NA	NA
TRINITY_DN120984_c9_g2_i2	NA	NA	NA	NA
TRINITY_DN120986_c0_g1_i3	NA	NA	NA	NA
TRINITY_DN120986_c0_g2_i1	NA	NA	NA	NA
TRINITY_DN120987_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120987_c4_g2_i1	NASRXN1_HUMANSRXN1_HUMANQ	NA	NA	NA
TRINITY_DN120989_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN120990_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN120990_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN120991_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN120992_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN120993_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN120993_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN120993_c3_g4_i4	NA	NA	NA	NA
TRINITY_DN120993_c3_g7_i1	NA	NA	NA	NA
TRINITY_DN120993_c3_g9_i1	NA	NA	NA	NA
TRINITY_DN120996_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN120996_c8_g2_i3	NA	NA	NA	NA
TRINITY_DN120997_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN120997_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN120999_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121000_c9_g1_i1	NA	NA	NA	NA
TRINITY_DN121001_c2_g2_i1	NA	NA	NA	NA
TRINITY_DN121002_c2_g1_i3	NAPALM3_XENLAPALM3_XENLAQ	NA	NA	NA
TRINITY_DN121002_c2_g2_i2	NA	NA	NA	NA
TRINITY_DN121003_c2_g3_i1	NA	NA	NA	NA
TRINITY_DN121003_c2_g4_i3	NA	NA	NA	NA
TRINITY_DN121004_c0_g1_i3	NA	NA	NA	NA
TRINITY_DN121004_c0_g2_i5	NACY250_MOUSECY250_MOUSEQ	NA	NA	NA
TRINITY_DN121005_c3_g1_i1	NAZN551_HUMANZN551_HUMANQ	NA	NA	NA
TRINITY_DN121005_c3_g2_i1	NAZN300_HUMANZN300_HUMANQ	NA	NA	NA
TRINITY_DN121005_c4_g3_i3	NAZG66_XENLAZG66_XENLAQ	NA	NA	NA
TRINITY_DN121005_c4_g4_i4	NA	NA	NA	NA
TRINITY_DN121005_c4_g5_i1	NAZO22_XENLAZO22_XENLAQ	NA	NA	NA
TRINITY_DN121005_c4_g6_i2	NA	NA	NA	NA
TRINITY_DN121006_c4_g1_i3	NA	NA	NA	NA
TRINITY_DN121006_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN121006_c4_g3_i7	NA	NA	NA	NA
TRINITY_DN121007_c2_g2_i2	NA	NA	NA	NA
TRINITY_DN121009_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121010_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121010_c6_g1_i2	NACATS_SAIBBCATS_SAIBBQ	NA	NA	NA
TRINITY_DN121010_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN121011_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN121011_c1_g1_i3	NA	NA	NA	NA
TRINITY_DN121012_c0_g1_i1	NACRAC1_XENTRCRAC1_XENTRQ	NA	NA	NA
TRINITY_DN121013_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121013_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121014_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN121014_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN121015_c7_g3_i4	NA	NA	NA	NA
TRINITY_DN121017_c8_g1_i2	NA	NA	NA	NA
TRINITY_DN121017_c9_g1_i1	NA	NA	NA	NA
TRINITY_DN121018_c1_g2_i1	NAZN567_HUMANZN567_HUMANQ	NA	NA	NA
TRINITY_DN121018_c2_g1_i2	NAZN773_HUMANZN773_HUMANQ	NA	NA	NA
TRINITY_DN121019_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121019_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121019_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN121019_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN121021_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121021_c4_g3_i2	NA	NA	NA	NA
TRINITY_DN121021_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN121021_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121021_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN121022_c2_g1_i4	NACUZD1_MOUSECUZD1_MOUSEQ	NA	NA	NA
TRINITY_DN121023_c4_g1_i4	NAHA1F_CHICKHA1F_CHICKQ	NA	NA	NA
TRINITY_DN121023_c5_g1_i4	NA	NA	NA	NA
TRINITY_DN121023_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN121023_c5_g5_i2	NAExpAA=2285PredHel=1Topology=i71-93o	NA	NA	NA
TRINITY_DN121023_c5_g6_i1	NA	NA	NA	NA
TRINITY_DN121024_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN121024_c2_g2_i4	NAExpAA=8370PredHel=4Topology=i13-32o47-69i82-101o116-138i	NA	NA	NA
TRINITY_DN121024_c2_g3_i1	NA	NA	NA	NA
TRINITY_DN121025_c2_g1_i6	NA	NA	NA	NA
TRINITY_DN121026_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN121027_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121029_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121029_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN121030_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121030_c4_g2_i4	NA	NA	NA	NA
TRINITY_DN121030_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN121031_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121031_c8_g2_i3	NA	NA	NA	NA
TRINITY_DN121034_c2_g1_i3	NA	NA	NA	NA
TRINITY_DN121034_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN121035_c0_g2_i1	NA	NA	NA	NA
TRINITY_DN121035_c0_g3_i1	NA	NA	NA	NA
TRINITY_DN121035_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121035_c1_g2_i3	NA	NA	NA	NA
TRINITY_DN121036_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN121036_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN121036_c4_g6_i3	NA	NA	NA	NA
TRINITY_DN121036_c4_g7_i1	NA	NA	NA	NA
TRINITY_DN121037_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN121038_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121038_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN121041_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121042_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121042_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121042_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN121042_c7_g2_i1	NABAFA_XENLABAFA_XENLAQ	NA	NA	NA
TRINITY_DN121042_c7_g3_i2	NA	NA	NA	NA
TRINITY_DN121042_c7_g4_i1	NA	NA	NA	NA
TRINITY_DN121043_c8_g1_i3	NA	NA	NA	NA
TRINITY_DN121044_c1_g1_i3	NATCB2_CAEBRTCB2_CAEBRQ	NA	NA	NA
TRINITY_DN121044_c1_g2_i3	NATCB1_CAEBRTCB1_CAEBRQ	NA	NA	NA
TRINITY_DN121045_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121047_c1_g1_i9	NA	NA	NA	NA
TRINITY_DN121048_c7_g3_i4	NA	NA	NA	NA
TRINITY_DN121049_c1_g1_i7	NA	NA	NA	NA
TRINITY_DN121049_c1_g3_i7	NA	NA	NA	NA
TRINITY_DN121050_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121050_c6_g2_i3	NAExpAA=2376PredHel=1Topology=o20-42i	NA	NA	NA
TRINITY_DN121052_c2_g1_i4	NA	NA	NA	NA
TRINITY_DN121052_c2_g2_i2	NA	NA	NA	NA
TRINITY_DN121053_c10_g1_i1	NA	NA	NA	NA
TRINITY_DN121053_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121054_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN121055_c0_g4_i3	NA	NA	NA	NA
TRINITY_DN121056_c1_g2_i2	NA	NA	NA	NA
TRINITY_DN121058_c0_g1_i3	NA	NA	NA	NA
TRINITY_DN121059_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121059_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121059_c4_g3_i3	NA	NA	NA	NA
TRINITY_DN121059_c4_g4_i2	NA	NA	NA	NA
TRINITY_DN121059_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN121060_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121061_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121061_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN121062_c2_g3_i1	NA	NA	NA	NA
TRINITY_DN121062_c3_g2_i2	NA	NA	NA	NA
TRINITY_DN121064_c0_g2_i1	NATRI46_MOUSETRI46_MOUSEQ	NA	NA	NA
TRINITY_DN121065_c9_g1_i1	NATCB2_CAEBRTCB2_CAEBRQ	NA	NA	NA
TRINITY_DN121066_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121067_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121067_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121069_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121069_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN121070_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121070_c3_g2_i5	NA	NA	NA	NA
TRINITY_DN121070_c3_g6_i1	NA	NA	NA	NA
TRINITY_DN121071_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121071_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121071_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121071_c7_g1_i3	NA	NA	NA	NA
TRINITY_DN121072_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121072_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN121073_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN121073_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN121073_c2_g1_i2	NA	NA	NA	NA
TRINITY_DN121073_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN121075_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121075_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121078_c3_g6_i1	NA	NA	NA	NA
TRINITY_DN121080_c11_g1_i2	NA	NA	NA	NA
TRINITY_DN121080_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121081_c6_g1_i2	NA	NA	NA	NA
TRINITY_DN121082_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121082_c1_g2_i1	NAExpAA=4324PredHel=2Topology=i21-43o67-89i	NA	NA	NA
TRINITY_DN121082_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN121083_c1_g1_i10	NA	NA	NA	NA
TRINITY_DN121083_c1_g2_i2	NA	NA	NA	NA
TRINITY_DN121084_c5_g1_i4	NA	NA	NA	NA
TRINITY_DN121085_c1_g1_i2	NA	NA	NA	NA
TRINITY_DN121085_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121085_c6_g1_i3	NA	NA	NA	NA
TRINITY_DN121086_c3_g1_i1	NATC1A_CAEELTC1A_CAEELQ	NA	NA	NA
TRINITY_DN121086_c5_g1_i4	NATC1A_CAEELTC1A_CAEELQ	NA	NA	NA
TRINITY_DN121086_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN121086_c6_g1_i1	NACEA21_HUMANCEA21_HUMANQ	NA	NA	NA
TRINITY_DN121088_c0_g2_i3	NASPT2_XENTRSPT2_XENTRQ	NA	NA	NA
TRINITY_DN121089_c5_g1_i1	NAM4A4A_HUMANM4A4A_HUMANQ	NA	NA	NA
TRINITY_DN121089_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121090_c7_g4_i1	NA	NA	NA	NA
TRINITY_DN121092_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121092_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121092_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121092_c6_g1_i3	NA	NA	NA	NA
TRINITY_DN121092_c6_g2_i1	NA	NA	NA	NA
TRINITY_DN121092_c6_g3_i1	NA	NA	NA	NA
TRINITY_DN121092_c6_g4_i2	NACO7A1_HUMANCO7A1_HUMANQ	NA	NA	NA
TRINITY_DN121092_c7_g1_i1	NA	NA	NA	NA
TRINITY_DN121092_c7_g2_i2	NAExpAA=3106PredHel=1Topology=o10-27i	NA	NA	NA
TRINITY_DN121092_c7_g3_i2	NA	NA	NA	NA
TRINITY_DN121093_c3_g3_i2	NA	NA	NA	NA
TRINITY_DN121094_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121096_c3_g3_i1	NA	NA	NA	NA
TRINITY_DN121096_c3_g4_i1	NA	NA	NA	NA
TRINITY_DN121096_c3_g5_i1	NA	NA	NA	NA
TRINITY_DN121097_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121097_c5_g3_i1	NA	NA	NA	NA
TRINITY_DN121098_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN121098_c1_g1_i2	NAIL3RB_HUMANIL3RB_HUMANQ	NA	NA	NA
TRINITY_DN121098_c1_g2_i1	NAPOGK_HUMANPOGK_HUMANQ	NA	NA	NA
TRINITY_DN121099_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121100_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121101_c5_g2_i1	NA	NA	NA	NA
TRINITY_DN121102_c1_g1_i2	NACSRP2_COTJACSRP2_COTJAQ	NA	NA	NA
TRINITY_DN121103_c0_g1_i2	NA	NA	NA	NA
TRINITY_DN121105_c3_g2_i6	NA	NA	NA	NA
TRINITY_DN121106_c2_g1_i1	NAExpAA=3263PredHel=2Topology=i7-26o36-58i	NA	NA	NA
TRINITY_DN121106_c2_g3_i6	NAT106A_HUMANT106A_HUMANQ	NA	NA	NA
TRINITY_DN121106_c3_g1_i4	NA	NA	NA	NA
TRINITY_DN121107_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121107_c6_g1_i2	NA	NA	NA	NA
TRINITY_DN121108_c3_g1_i1	NAPABP_SCHPOPABP_SCHPOQ	NA	NA	NA
TRINITY_DN121108_c4_g1_i2	NA	NA	NA	NA
TRINITY_DN121108_c5_g2_i2	NATB182_MOUSETB182_MOUSEQ	NA	NA	NA
TRINITY_DN121109_c0_g1_i2	NANLRP3_MACMUNLRP3_MACMUQ	NA	NA	NA
TRINITY_DN121109_c1_g1_i1	NAExpAA=4102PredHel=2Topology=i7-26o46-65i	NA	NA	NA
TRINITY_DN12110_c0_g1_i1	NANCBP1_SALSANCBP1_SALSAQ	NA	NA	NA
TRINITY_DN121110_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN121110_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN121110_c4_g4_i2	NA	NA	NA	NA
TRINITY_DN121111_c0_g1_i1	NAExpAA=1928PredHel=1Topology=i83-105o	NA	NA	NA
TRINITY_DN121111_c1_g1_i6	NA	NA	NA	NA
TRINITY_DN121111_c1_g2_i3	NATM201_MOUSETM201_MOUSEQ	NA	NA	NA
TRINITY_DN121113_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121113_c5_g1_i1	NA	NA	NA	NA
TRINITY_DN121113_c5_g2_i2	NA	NA	NA	NA
TRINITY_DN121114_c10_g2_i1	NA	NA	NA	NA
TRINITY_DN121114_c10_g5_i1	NA	NA	NA	NA
TRINITY_DN121114_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN121114_c8_g2_i1	NA	NA	NA	NA
TRINITY_DN121114_c9_g1_i2	NA	NA	NA	NA
TRINITY_DN121116_c7_g1_i6	NA	NA	NA	NA
TRINITY_DN121116_c7_g6_i1	NA	NA	NA	NA
TRINITY_DN121117_c1_g1_i1	NA	NA	NA	NA
TRINITY_DN121117_c1_g2_i1	NATPM2_SCHMATPM2_SCHMAQ	NA	NA	NA
TRINITY_DN121117_c1_g4_i1	NA	NA	NA	NA
TRINITY_DN121117_c2_g1_i6	NADNSL3_MOUSEDNSL3_MOUSEQ	NA	NA	NA
TRINITY_DN121118_c0_g1_i3	NA	NA	NA	NA
TRINITY_DN121119_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121119_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121119_c3_g2_i3	NA	NA	NA	NA
TRINITY_DN121121_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121123_c1_g1_i3	NAFLAD1_XENLAFLAD1_XENLAQ	NA	NA	NA
TRINITY_DN121124_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121124_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121124_c2_g2_i8	NA	NA	NA	NA
TRINITY_DN121124_c2_g4_i1	NA	NA	NA	NA
TRINITY_DN121125_c1_g1_i5	NA	NA	NA	NA
TRINITY_DN121125_c1_g2_i1	NA	NA	NA	NA
TRINITY_DN121126_c6_g1_i2	NAHMGC2_RATHMGC2_RATQ	NA	NA	NA
TRINITY_DN121128_c8_g1_i2	NA	NA	NA	NA
TRINITY_DN121128_c9_g3_i1	NAExpAA=3874PredHel=2Topology=o15-34i72-94o	NA	NA	NA
TRINITY_DN121128_c9_g6_i1	NA	NA	NA	NA
TRINITY_DN121129_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN121129_c4_g3_i4	NA	NA	NA	NA
TRINITY_DN121129_c4_g4_i1	NA	NA	NA	NA
TRINITY_DN121129_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN121132_c3_g1_i2	NA	NA	NA	NA
TRINITY_DN121132_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121133_c4_g2_i4	NA	NA	NA	NA
TRINITY_DN121133_c4_g3_i1	NAExpAA=4499PredHel=2Topology=o85-104i106-128o	NA	NA	NA
TRINITY_DN121134_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN121134_c7_g2_i3	NA	NA	NA	NA
TRINITY_DN121135_c1_g2_i2	NA	NA	NA	NA
TRINITY_DN121135_c1_g4_i1	NA	NA	NA	NA
TRINITY_DN121136_c5_g4_i2	NA	NA	NA	NA
TRINITY_DN121136_c5_g5_i3	NA	NA	NA	NA
TRINITY_DN121137_c6_g2_i1	NA	NA	NA	NA
TRINITY_DN121137_c6_g3_i1	NA	NA	NA	NA
TRINITY_DN121138_c5_g1_i1	NAELOV2_HUMANELOV2_HUMANQ	NA	NA	NA
TRINITY_DN121138_c6_g1_i1	NA	NA	NA	NA
TRINITY_DN121138_c7_g1_i2	NA	NA	NA	NA
TRINITY_DN121139_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121139_c4_g2_i2	NA	NA	NA	NA
TRINITY_DN121139_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN121140_c5_g1_i2	NA	NA	NA	NA
TRINITY_DN121140_c6_g2_i3	NA	NA	NA	NA
TRINITY_DN121141_c2_g1_i1	NA	NA	NA	NA
TRINITY_DN121142_c6_g1_i7	NA	NA	NA	NA
TRINITY_DN121143_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121143_c3_g2_i1	NA	NA	NA	NA
TRINITY_DN121143_c3_g9_i1	NA	NA	NA	NA
TRINITY_DN121144_c3_g1_i1	NA	NA	NA	NA
TRINITY_DN121144_c4_g1_i1	NA	NA	NA	NA
TRINITY_DN121144_c4_g2_i1	NA	NA	NA	NA
TRINITY_DN121144_c4_g3_i1	NA	NA	NA	NA
TRINITY_DN121144_c4_g5_i1	NA	NA	NA	NA
TRINITY_DN121144_c4_g6_i1	NA	NA	NA	NA
TRINITY_DN121145_c8_g1_i1	NA	NA	NA	NA
TRINITY_DN121145_c9_g1_i1	NA	NA	NA	NA
TRINITY_DN121145_c9_g2_i1	NA	NA	NA	NA
TRINITY_DN121147_c3_g1_i3	NA	NA	NA	NA
TRINITY_DN121148_c0_g1_i12	NA	NA	NA	NA
TRINITY_DN121148_c0_g2_i3	NA	NA	NA	NA
TRINITY_DN121149_c0_g1_i1	NA	NA	NA	NA
TRINITY_DN121149_c0_g2_i5	NA	NA	NA	NA
TRINITY_DN121149_c0_g3_i1	NA	NA	NA	NA
TRINITY_DN121150_c0_g3_i1	NA	NA	NA	NA
TRINITY_DN121150_c0_g4_i1	NA	NA	NA	NA
TRINITY_DN121152_c3_g2_i2	NA	NA	NA	NA
TRINITY_DN121152_c3_g5_i1	NA	NA	NA	NA
TRINITY_DN121152_c5_g6_i2	NA	NA	NA	NA
