stage	sb	ID	Fa	trans	dnds	dn	ds
G46	M-bias	46_M-bias	RBH_pair_9053.fa	TRINITY_DN143306_c3_g1_i7	0.1091	0.1571	1.4408
G46	M-bias	46_M-bias	RBH_pair_8748.fa	TRINITY_DN131249_c5_g1_i2	0.1388	0.2003	1.4425
G46	M-bias	46_M-bias	RBH_pair_1630.fa	TRINITY_DN114831_c1_g1_i3	0.0689	0.0994	1.4428
G46	M-bias	46_M-bias	RBH_pair_5709.fa	TRINITY_DN118323_c5_g1_i1	0.0396	0.0573	1.4444
G46	M-bias	46_M-bias	RBH_pair_6119.fa	TRINITY_DN137260_c1_g1_i4	0.0412	0.0595	1.4445
G46	M-bias	46_M-bias	RBH_pair_5076.fa	TRINITY_DN136003_c2_g1_i1	0.016	0.0231	1.4446
G46	M-bias	46_M-bias	RBH_pair_4145.fa	TRINITY_DN115982_c0_g1_i1	0.0739	0.1068	1.4461
G46	M-bias	46_M-bias	RBH_pair_10318.fa	TRINITY_DN143109_c1_g1_i3	0.0468	0.0678	1.4477
G46	M-bias	46_M-bias	RBH_pair_8941.fa	TRINITY_DN136785_c2_g3_i1	0.0967	0.1402	1.4502
G46	M-bias	46_M-bias	RBH_pair_3486.fa	TRINITY_DN121675_c9_g2_i4	0.0631	0.0915	1.4511
G46	M-bias	46_M-bias	RBH_pair_8142.fa	TRINITY_DN143337_c0_g1_i1	0.0426	0.0619	1.4526
G46	M-bias	46_M-bias	RBH_pair_8045.fa	TRINITY_DN137008_c0_g1_i10	0.0246	0.0358	1.4537
G46	M-bias	46_M-bias	RBH_pair_9140.fa	TRINITY_DN141338_c2_g1_i1	0.0668	0.0971	1.4543
G46	M-bias	46_M-bias	RBH_pair_6764.fa	TRINITY_DN125482_c0_g2_i3	0.1045	0.152	1.4553
G46	M-bias	46_M-bias	RBH_pair_10731.fa	TRINITY_DN136749_c0_g1_i10	0.0887	0.1292	1.4554
G46	M-bias	46_M-bias	RBH_pair_9795.fa	TRINITY_DN127931_c2_g1_i2	0.0409	0.0596	1.4558
G46	M-bias	46_M-bias	RBH_pair_4457.fa	TRINITY_DN136081_c1_g1_i2	0.1075	0.1565	1.4558
G46	M-bias	46_M-bias	RBH_pair_9293.fa	TRINITY_DN127196_c1_g1_i1	0.0769	0.1119	1.4559
G46	M-bias	46_M-bias	RBH_pair_3631.fa	TRINITY_DN141776_c1_g1_i3	0.0443	0.0646	1.4565
G46	M-bias	46_M-bias	RBH_pair_4863.fa	TRINITY_DN124490_c1_g2_i2	0.1143	0.1665	1.457
G46	M-bias	46_M-bias	RBH_pair_9256.fa	TRINITY_DN112419_c0_g1_i2	0.0233	0.0339	1.4572
G46	M-bias	46_M-bias	RBH_pair_2441.fa	TRINITY_DN124750_c2_g1_i2	0.0769	0.1121	1.4578
G46	M-bias	46_M-bias	RBH_pair_8497.fa	TRINITY_DN114323_c4_g4_i2	0.0019	0.0027	1.4581
G46	M-bias	46_M-bias	RBH_pair_3524.fa	TRINITY_DN117258_c1_g4_i7	0.6163	0.8987	1.4582
G46	M-bias	46_M-bias	RBH_pair_909.fa	TRINITY_DN124786_c1_g2_i6	0.0571	0.0833	1.4588
G46	M-bias	46_M-bias	RBH_pair_8639.fa	TRINITY_DN118006_c0_g1_i3	0.0333	0.0485	1.4592
G46	M-bias	46_M-bias	RBH_pair_3780.fa	TRINITY_DN127656_c7_g2_i2	0.041	0.06	1.4617
G46	M-bias	46_M-bias	RBH_pair_7007.fa	TRINITY_DN127311_c2_g1_i4	0.0448	0.0655	1.4624
G46	M-bias	46_M-bias	RBH_pair_8907.fa	TRINITY_DN138681_c6_g1_i2	0.0365	0.0533	1.463
G46	M-bias	46_M-bias	RBH_pair_1062.fa	TRINITY_DN118435_c5_g2_i1	0.243	0.3558	1.4643
G46	M-bias	46_M-bias	RBH_pair_8017.fa	TRINITY_DN134599_c0_g1_i1	0.1169	0.1713	1.4649
G46	M-bias	46_M-bias	RBH_pair_3728.fa	TRINITY_DN116962_c4_g1_i3	0.0374	0.0547	1.4653
G46	M-bias	46_M-bias	RBH_pair_4289.fa	TRINITY_DN113652_c5_g1_i1	0.0063	0.0093	1.4656
G46	M-bias	46_M-bias	RBH_pair_1640.fa	TRINITY_DN113624_c0_g2_i1	0.1036	0.1518	1.4656
G46	M-bias	46_M-bias	RBH_pair_668.fa	TRINITY_DN117238_c10_g1_i1	0.1348	0.1976	1.4662
G46	M-bias	46_M-bias	RBH_pair_4414.fa	TRINITY_DN135705_c9_g1_i1	0.0469	0.0689	1.4696
G46	M-bias	46_M-bias	RBH_pair_7337.fa	TRINITY_DN135024_c0_g2_i1	0.0539	0.0792	1.4709
G46	M-bias	46_M-bias	RBH_pair_7506.fa	TRINITY_DN125218_c4_g1_i2	0.018	0.0265	1.4715
G46	M-bias	46_M-bias	RBH_pair_8858.fa	TRINITY_DN126108_c0_g1_i2	0.0068	0.01	1.473
G46	M-bias	46_M-bias	RBH_pair_7336.fa	TRINITY_DN120605_c0_g2_i4	0.0186	0.0274	1.4742
G46	M-bias	46_M-bias	RBH_pair_8769.fa	TRINITY_DN137170_c2_g1_i1	0.0747	0.1101	1.4743
G46	M-bias	46_M-bias	RBH_pair_6486.fa	TRINITY_DN122148_c8_g1_i1	0.0399	0.0588	1.4757
G46	M-bias	46_M-bias	RBH_pair_7266.fa	TRINITY_DN128915_c3_g1_i1	0.0335	0.0495	1.4758
G46	M-bias	46_M-bias	RBH_pair_6786.fa	TRINITY_DN123504_c1_g3_i2	0.0135	0.0199	1.4772
G46	M-bias	46_M-bias	RBH_pair_7335.fa	TRINITY_DN141601_c2_g1_i1	0.0594	0.0878	1.4782
G46	M-bias	46_M-bias	RBH_pair_4939.fa	TRINITY_DN125052_c4_g2_i2	0.0813	0.1202	1.4787
G46	M-bias	46_M-bias	RBH_pair_10607.fa	TRINITY_DN128391_c4_g2_i4	0.0435	0.0644	1.479
G46	M-bias	46_M-bias	RBH_pair_2593.fa	TRINITY_DN130389_c1_g1_i6	0.0166	0.0245	1.4807
G46	M-bias	46_M-bias	RBH_pair_4850.fa	TRINITY_DN130947_c0_g1_i1	0.0358	0.053	1.4808
G46	M-bias	46_M-bias	RBH_pair_10069.fa	TRINITY_DN124703_c0_g1_i1	0.0155	0.0231	1.4831
G46	M-bias	46_M-bias	RBH_pair_3539.fa	TRINITY_DN130145_c0_g1_i1	0.0234	0.0347	1.4838
G46	M-bias	46_M-bias	RBH_pair_2763.fa	TRINITY_DN120717_c6_g1_i5	0.0374	0.0555	1.4841
G46	M-bias	46_M-bias	RBH_pair_1432.fa	TRINITY_DN118804_c0_g1_i3	0.072	0.1068	1.4847
G46	M-bias	46_M-bias	RBH_pair_5442.fa	TRINITY_DN119007_c5_g2_i1	0.048	0.0715	1.4888
G46	M-bias	46_M-bias	RBH_pair_6012.fa	TRINITY_DN137042_c5_g2_i1	0.0436	0.065	1.491
G46	M-bias	46_M-bias	RBH_pair_2618.fa	TRINITY_DN132779_c2_g2_i4	0.1153	0.1721	1.4927
G46	M-bias	46_M-bias	RBH_pair_8981.fa	TRINITY_DN144385_c0_g1_i2	0.0938	0.14	1.4929
G46	M-bias	46_M-bias	RBH_pair_6916.fa	TRINITY_DN123859_c0_g1_i1	0.0534	0.0797	1.4931
G46	M-bias	46_M-bias	RBH_pair_6069.fa	TRINITY_DN135230_c1_g1_i2	0.0323	0.0483	1.4957
G46	M-bias	46_M-bias	RBH_pair_9787.fa	TRINITY_DN111830_c0_g1_i1	0.1457	0.2181	1.4967
G46	M-bias	46_M-bias	RBH_pair_9056.fa	TRINITY_DN135363_c0_g1_i6	0.0427	0.0639	1.497
G46	M-bias	46_M-bias	RBH_pair_10519.fa	TRINITY_DN138887_c0_g1_i1	0.061	0.0913	1.4973
G46	M-bias	46_M-bias	RBH_pair_7112.fa	TRINITY_DN131848_c1_g1_i2	0.0533	0.0798	1.4983
G46	M-bias	46_M-bias	RBH_pair_330.fa	TRINITY_DN143149_c0_g1_i1	0.207	0.3103	1.4992
G46	M-bias	46_M-bias	RBH_pair_9290.fa	TRINITY_DN135166_c1_g2_i7	0.0523	0.0785	1.4998
G46	M-bias	46_M-bias	RBH_pair_6738.fa	TRINITY_DN133467_c9_g1_i2	0.012	0.018	1.5012
G46	M-bias	46_M-bias	RBH_pair_6024.fa	TRINITY_DN142625_c2_g1_i10	0.0407	0.0611	1.5023
G46	M-bias	46_M-bias	RBH_pair_5678.fa	TRINITY_DN116716_c1_g3_i2	0.0382	0.0574	1.5026
G46	M-bias	46_M-bias	RBH_pair_6456.fa	TRINITY_DN128190_c1_g1_i10	0.0427	0.0642	1.5035
G46	M-bias	46_M-bias	RBH_pair_2200.fa	TRINITY_DN124474_c2_g1_i2	0.0429	0.0647	1.5061
G46	M-bias	46_M-bias	RBH_pair_1521.fa	TRINITY_DN124785_c1_g2_i1	0.1607	0.2424	1.5086
G46	M-bias	46_M-bias	RBH_pair_5520.fa	TRINITY_DN132676_c2_g1_i1	0.1725	0.2602	1.509
G46	M-bias	46_M-bias	RBH_pair_8948.fa	TRINITY_DN118601_c5_g2_i2	0.0759	0.1147	1.511
G46	M-bias	46_M-bias	RBH_pair_3075.fa	TRINITY_DN138530_c2_g1_i1	0.0149	0.0226	1.514
G46	M-bias	46_M-bias	RBH_pair_8889.fa	TRINITY_DN121914_c0_g2_i2	0.0243	0.0368	1.5147
G46	M-bias	46_M-bias	RBH_pair_9862.fa	TRINITY_DN137300_c6_g1_i3	0.0526	0.0797	1.5151
G46	M-bias	46_M-bias	RBH_pair_1700.fa	TRINITY_DN120439_c2_g1_i8	0.0035	0.0053	1.5155
G46	M-bias	46_M-bias	RBH_pair_9846.fa	TRINITY_DN116777_c7_g1_i1	0.0966	0.1465	1.5162
G46	M-bias	46_M-bias	RBH_pair_8967.fa	TRINITY_DN121357_c3_g1_i2	0.1066	0.1616	1.5162
G46	M-bias	46_M-bias	RBH_pair_4776.fa	TRINITY_DN121193_c1_g2_i1	0.0649	0.0984	1.5167
G46	M-bias	46_M-bias	RBH_pair_6742.fa	TRINITY_DN140632_c0_g1_i1	0.0494	0.0749	1.5177
G46	M-bias	46_M-bias	RBH_pair_8301.fa	TRINITY_DN111576_c0_g1_i1	0.0297	0.045	1.5178
G46	M-bias	46_M-bias	RBH_pair_1250.fa	TRINITY_DN134305_c1_g4_i3	0.0975	0.1482	1.5194
G46	M-bias	46_M-bias	RBH_pair_328.fa	TRINITY_DN111309_c0_g1_i1	0.0358	0.0545	1.5223
G46	M-bias	46_M-bias	RBH_pair_6117.fa	TRINITY_DN117211_c4_g3_i1	0.0461	0.0703	1.525
G46	M-bias	46_M-bias	RBH_pair_8561.fa	TRINITY_DN129730_c5_g1_i1	0.062	0.0947	1.5264
G46	M-bias	46_M-bias	RBH_pair_9863.fa	TRINITY_DN116987_c0_g1_i1	0.0405	0.0619	1.5272
G46	M-bias	46_M-bias	RBH_pair_9459.fa	TRINITY_DN134640_c0_g1_i1	0.1087	0.166	1.5276
G46	M-bias	46_M-bias	RBH_pair_7354.fa	TRINITY_DN125351_c7_g1_i1	0.0598	0.0914	1.5279
G46	M-bias	46_M-bias	RBH_pair_45.fa	TRINITY_DN141880_c1_g4_i5	0.1147	0.1753	1.5286
G46	M-bias	46_M-bias	RBH_pair_3338.fa	TRINITY_DN118141_c3_g1_i1	0.0536	0.082	1.5288
G46	M-bias	46_M-bias	RBH_pair_7801.fa	TRINITY_DN139647_c0_g2_i4	0.0058	0.0089	1.532
G46	M-bias	46_M-bias	RBH_pair_5164.fa	TRINITY_DN125426_c3_g2_i5	0.0483	0.0742	1.5341
G46	M-bias	46_M-bias	RBH_pair_9245.fa	TRINITY_DN136790_c2_g3_i2	0.0786	0.1205	1.5341
G46	M-bias	46_M-bias	RBH_pair_798.fa	TRINITY_DN134177_c8_g1_i1	0.2167	0.3325	1.5341
G46	M-bias	46_M-bias	RBH_pair_5047.fa	TRINITY_DN136076_c0_g1_i3	0.0531	0.0815	1.5344
G46	M-bias	46_M-bias	RBH_pair_7480.fa	TRINITY_DN141545_c8_g1_i4	0.0227	0.0348	1.5349
G46	M-bias	46_M-bias	RBH_pair_8461.fa	TRINITY_DN117072_c3_g1_i5	0.0044	0.0068	1.5354
G46	M-bias	46_M-bias	RBH_pair_5160.fa	TRINITY_DN116662_c5_g2_i2	0.0299	0.0459	1.5362
G46	M-bias	46_M-bias	RBH_pair_4391.fa	TRINITY_DN130692_c0_g1_i1	0.0597	0.0918	1.5362
G46	M-bias	46_M-bias	RBH_pair_10305.fa	TRINITY_DN143540_c5_g1_i4	0.0793	0.1219	1.5366
G46	M-bias	46_M-bias	RBH_pair_8890.fa	TRINITY_DN125335_c1_g1_i1	0.0584	0.0898	1.5368
G46	M-bias	46_M-bias	RBH_pair_5264.fa	TRINITY_DN125842_c0_g1_i1	0.0704	0.1081	1.537
G46	M-bias	46_M-bias	RBH_pair_10526.fa	TRINITY_DN129770_c0_g1_i4	0.1094	0.1683	1.5386
G46	M-bias	46_M-bias	RBH_pair_6856.fa	TRINITY_DN125497_c5_g1_i9	0.124	0.1908	1.5387
G46	M-bias	46_M-bias	RBH_pair_6733.fa	TRINITY_DN115517_c2_g1_i5	0.0124	0.0191	1.5388
G46	M-bias	46_M-bias	RBH_pair_1056.fa	TRINITY_DN123050_c0_g1_i4	0.1761	0.2714	1.5414
G46	M-bias	46_M-bias	RBH_pair_5628.fa	TRINITY_DN114833_c3_g2_i3	0.096	0.1481	1.5425
G46	M-bias	46_M-bias	RBH_pair_8147.fa	TRINITY_DN143820_c10_g1_i3	0.1291	0.1993	1.5433
G46	M-bias	46_M-bias	RBH_pair_8445.fa	TRINITY_DN135408_c6_g1_i3	0.0479	0.0739	1.5437
G46	M-bias	46_M-bias	RBH_pair_7196.fa	TRINITY_DN142745_c0_g1_i2	0.0611	0.0943	1.5442
G46	M-bias	46_M-bias	RBH_pair_150.fa	TRINITY_DN139555_c4_g1_i1	0.0746	0.1153	1.5457
G46	M-bias	46_M-bias	RBH_pair_2238.fa	TRINITY_DN129889_c7_g1_i1	0.0797	0.1232	1.5459
G46	M-bias	46_M-bias	RBH_pair_6734.fa	TRINITY_DN140814_c7_g1_i2	0.0101	0.0156	1.5471
G46	M-bias	46_M-bias	RBH_pair_6892.fa	TRINITY_DN129873_c2_g1_i2	0.043	0.0665	1.5479
G46	M-bias	46_M-bias	RBH_pair_10540.fa	TRINITY_DN124333_c2_g2_i1	0.0728	0.1128	1.5489
G46	M-bias	46_M-bias	RBH_pair_1590.fa	TRINITY_DN138573_c7_g4_i1	0.0672	0.1041	1.5492
G46	M-bias	46_M-bias	RBH_pair_7723.fa	TRINITY_DN135414_c3_g1_i10	0.0909	0.1409	1.5505
G46	M-bias	46_M-bias	RBH_pair_2257.fa	TRINITY_DN138753_c2_g2_i1	0.0488	0.0758	1.5535
G46	M-bias	46_M-bias	RBH_pair_10278.fa	TRINITY_DN142858_c0_g1_i4	0.0503	0.0782	1.5543
G46	M-bias	46_M-bias	RBH_pair_4792.fa	TRINITY_DN136155_c3_g1_i5	0.1179	0.1833	1.5543
G46	M-bias	46_M-bias	RBH_pair_285.fa	TRINITY_DN132407_c6_g1_i9	0.1044	0.1624	1.5563
G46	M-bias	46_M-bias	RBH_pair_10389.fa	TRINITY_DN116724_c0_g2_i1	0.0599	0.0932	1.5565
G46	M-bias	46_M-bias	RBH_pair_5814.fa	TRINITY_DN119547_c0_g1_i3	0.0737	0.1148	1.5572
G46	M-bias	46_M-bias	RBH_pair_7294.fa	TRINITY_DN132936_c0_g1_i1	0.1322	0.2061	1.5582
G46	M-bias	46_M-bias	RBH_pair_6044.fa	TRINITY_DN113961_c2_g1_i9	0.0232	0.0362	1.5596
G46	M-bias	46_M-bias	RBH_pair_5916.fa	TRINITY_DN134829_c4_g1_i1	0.0769	0.12	1.5597
G46	M-bias	46_M-bias	RBH_pair_5429.fa	TRINITY_DN137029_c0_g3_i4	0.0271	0.0423	1.5604
G46	M-bias	46_M-bias	RBH_pair_4969.fa	TRINITY_DN136696_c0_g1_i1	0.0948	0.1479	1.5606
G46	M-bias	46_M-bias	RBH_pair_7008.fa	TRINITY_DN118846_c0_g1_i1	0.0407	0.0635	1.5609
G46	M-bias	46_M-bias	RBH_pair_8062.fa	TRINITY_DN113585_c0_g1_i1	0.0568	0.0887	1.5609
G46	M-bias	46_M-bias	RBH_pair_7242.fa	TRINITY_DN134262_c2_g1_i2	0.0092	0.0143	1.561
G46	M-bias	46_M-bias	RBH_pair_8297.fa	TRINITY_DN113294_c0_g1_i1	0.0576	0.0899	1.562
G46	M-bias	46_M-bias	RBH_pair_1899.fa	TRINITY_DN138453_c3_g1_i1	0.2113	0.33	1.5621
G46	M-bias	46_M-bias	RBH_pair_5178.fa	TRINITY_DN133664_c0_g1_i9	0.0544	0.085	1.5629
G46	M-bias	46_M-bias	RBH_pair_8878.fa	TRINITY_DN138192_c2_g3_i1	0.0784	0.1225	1.563
G46	M-bias	46_M-bias	RBH_pair_6189.fa	TRINITY_DN136453_c6_g2_i9	0.0933	0.1459	1.5641
G46	M-bias	46_M-bias	RBH_pair_2169.fa	TRINITY_DN139810_c0_g1_i1	0.2327	0.3644	1.5656
G46	M-bias	46_M-bias	RBH_pair_1501.fa	TRINITY_DN120137_c0_g1_i2	0.0487	0.0763	1.5659
G46	M-bias	46_M-bias	RBH_pair_8709.fa	TRINITY_DN121020_c0_g2_i2	0.0526	0.0824	1.5663
G46	M-bias	46_M-bias	RBH_pair_4224.fa	TRINITY_DN132202_c4_g1_i1	0.0583	0.0913	1.5676
G46	M-bias	46_M-bias	RBH_pair_7917.fa	TRINITY_DN125789_c3_g1_i3	0.0777	0.1218	1.5685
G46	M-bias	46_M-bias	RBH_pair_6136.fa	TRINITY_DN139435_c0_g1_i18	0.0469	0.0736	1.5689
G46	M-bias	46_M-bias	RBH_pair_10528.fa	TRINITY_DN117226_c0_g1_i7	0.0149	0.0234	1.5706
G46	M-bias	46_M-bias	RBH_pair_10435.fa	TRINITY_DN141154_c9_g1_i4	0.0013	0.0021	1.5712
G46	M-bias	46_M-bias	RBH_pair_5973.fa	TRINITY_DN141150_c1_g1_i1	0.0819	0.1287	1.5722
G46	M-bias	46_M-bias	RBH_pair_5610.fa	TRINITY_DN141899_c2_g2_i2	0.0752	0.1183	1.5728
G46	M-bias	46_M-bias	RBH_pair_5956.fa	TRINITY_DN124106_c1_g1_i1	0.1298	0.2043	1.5733
G46	M-bias	46_M-bias	RBH_pair_6761.fa	TRINITY_DN137723_c0_g3_i1	0.0579	0.091	1.5735
G46	M-bias	46_M-bias	RBH_pair_6954.fa	TRINITY_DN132277_c3_g1_i8	0.0823	0.1294	1.5737
G46	M-bias	46_M-bias	RBH_pair_6272.fa	TRINITY_DN139586_c2_g1_i1	0.0703	0.1107	1.5746
G46	M-bias	46_M-bias	RBH_pair_8708.fa	TRINITY_DN143271_c6_g1_i1	0.0425	0.0668	1.5747
G46	M-bias	46_M-bias	RBH_pair_1122.fa	TRINITY_DN120721_c4_g1_i1	0.0059	0.0093	1.5766
G46	M-bias	46_M-bias	RBH_pair_9110.fa	TRINITY_DN126623_c2_g1_i2	0.0276	0.0435	1.5774
G46	M-bias	46_M-bias	RBH_pair_9024.fa	TRINITY_DN121859_c0_g1_i5	0.0763	0.1203	1.5777
G46	M-bias	46_M-bias	RBH_pair_2832.fa	TRINITY_DN125534_c1_g1_i3	0.1254	0.1979	1.5778
G46	M-bias	46_M-bias	RBH_pair_2201.fa	TRINITY_DN137830_c4_g2_i1	0.0542	0.0855	1.578
G46	M-bias	46_M-bias	RBH_pair_5680.fa	TRINITY_DN117965_c3_g2_i1	0.1355	0.2139	1.5785
G46	M-bias	46_M-bias	RBH_pair_1071.fa	TRINITY_DN118637_c3_g4_i3	0.1187	0.1875	1.5793
G46	M-bias	46_M-bias	RBH_pair_4618.fa	TRINITY_DN127730_c0_g1_i4	0.0514	0.0813	1.58
G46	M-bias	46_M-bias	RBH_pair_5333.fa	TRINITY_DN130417_c1_g1_i5	0.0311	0.0491	1.5805
G46	M-bias	46_M-bias	RBH_pair_7665.fa	TRINITY_DN129164_c4_g1_i2	0.0984	0.1556	1.5815
G46	M-bias	46_M-bias	RBH_pair_721.fa	TRINITY_DN117791_c0_g1_i1	0.0946	0.1497	1.5822
G46	M-bias	46_M-bias	RBH_pair_4095.fa	TRINITY_DN112725_c0_g1_i1	0.0764	0.121	1.5833
G46	M-bias	46_M-bias	RBH_pair_1008.fa	TRINITY_DN138756_c5_g1_i3	0.1207	0.1911	1.5834
G46	M-bias	46_M-bias	RBH_pair_9472.fa	TRINITY_DN124343_c6_g1_i5	0.0889	0.1409	1.5837
G46	M-bias	46_M-bias	RBH_pair_914.fa	TRINITY_DN121394_c9_g1_i2	0.0311	0.0492	1.5842
G46	M-bias	46_M-bias	RBH_pair_4460.fa	TRINITY_DN139900_c2_g1_i1	0.0145	0.0231	1.5854
G46	M-bias	46_M-bias	RBH_pair_2828.fa	TRINITY_DN121997_c7_g2_i1	0.088	0.1396	1.5858
G46	M-bias	46_M-bias	RBH_pair_8944.fa	TRINITY_DN117819_c1_g1_i1	0.0884	0.1402	1.5861
G46	M-bias	46_M-bias	RBH_pair_6847.fa	TRINITY_DN134458_c0_g1_i1	0.0327	0.052	1.5871
G46	M-bias	46_M-bias	RBH_pair_2516.fa	TRINITY_DN136425_c0_g2_i1	0.1544	0.2453	1.5882
G46	M-bias	46_M-bias	RBH_pair_2481.fa	TRINITY_DN112923_c0_g1_i1	0.0786	0.1248	1.5891
G46	M-bias	46_M-bias	RBH_pair_7114.fa	TRINITY_DN125557_c3_g1_i16	0.0261	0.0414	1.5894
G46	M-bias	46_M-bias	RBH_pair_5196.fa	TRINITY_DN131584_c9_g1_i1	0.0829	0.1319	1.5919
G46	M-bias	46_M-bias	RBH_pair_1560.fa	TRINITY_DN136037_c1_g2_i4	0.125	0.199	1.5923
G46	M-bias	46_M-bias	RBH_pair_3670.fa	TRINITY_DN112574_c0_g1_i2	0.0814	0.1298	1.5938
G46	M-bias	46_M-bias	RBH_pair_3638.fa	TRINITY_DN140213_c0_g1_i4	0.085	0.1354	1.5938
G46	M-bias	46_M-bias	RBH_pair_5377.fa	TRINITY_DN138350_c3_g1_i2	0.0402	0.0642	1.5943
G46	M-bias	46_M-bias	RBH_pair_7117.fa	TRINITY_DN131837_c2_g1_i1	0.0583	0.0929	1.5945
G46	M-bias	46_M-bias	RBH_pair_8618.fa	TRINITY_DN130615_c0_g1_i2	0.0748	0.1193	1.5945
G46	M-bias	46_M-bias	RBH_pair_5000.fa	TRINITY_DN113005_c0_g1_i1	0.0756	0.1206	1.595
G46	M-bias	46_M-bias	RBH_pair_7741.fa	TRINITY_DN129265_c1_g1_i5	0.0181	0.0289	1.5975
G46	M-bias	46_M-bias	RBH_pair_8792.fa	TRINITY_DN129516_c0_g1_i5	0.0156	0.0249	1.598
G46	M-bias	46_M-bias	RBH_pair_8249.fa	TRINITY_DN129128_c4_g2_i2	0.0678	0.1084	1.6
G46	M-bias	46_M-bias	RBH_pair_9071.fa	TRINITY_DN119834_c1_g2_i5	0.0227	0.0363	1.6021
G46	M-bias	46_M-bias	RBH_pair_9415.fa	TRINITY_DN136958_c0_g1_i5	0.0494	0.0791	1.6037
G46	M-bias	46_M-bias	RBH_pair_9228.fa	TRINITY_DN143958_c0_g1_i1	0.0991	0.1589	1.6037
G46	M-bias	46_M-bias	RBH_pair_652.fa	TRINITY_DN123306_c17_g1_i1	0.065	0.1044	1.6052
G46	M-bias	46_M-bias	RBH_pair_8267.fa	TRINITY_DN133725_c0_g1_i1	0.0325	0.0523	1.6068
G46	M-bias	46_M-bias	RBH_pair_1662.fa	TRINITY_DN126105_c3_g1_i7	0.0472	0.0758	1.6068
G46	M-bias	46_M-bias	RBH_pair_524.fa	TRINITY_DN121521_c3_g1_i1	0.0585	0.0941	1.6072
G46	M-bias	46_M-bias	RBH_pair_5205.fa	TRINITY_DN143038_c1_g1_i1	0.0515	0.0828	1.6078
G46	M-bias	46_M-bias	RBH_pair_6909.fa	TRINITY_DN120994_c1_g1_i5	0.0168	0.027	1.6086
G46	M-bias	46_M-bias	RBH_pair_3932.fa	TRINITY_DN127688_c2_g1_i4	0.051	0.082	1.6096
G46	M-bias	46_M-bias	RBH_pair_8163.fa	TRINITY_DN135192_c0_g1_i2	0.0745	0.12	1.6098
G46	M-bias	46_M-bias	RBH_pair_5412.fa	TRINITY_DN132778_c1_g1_i3	0.0633	0.1019	1.6101
G46	M-bias	46_M-bias	RBH_pair_5891.fa	TRINITY_DN141038_c1_g1_i6	0.0646	0.1041	1.6108
G46	M-bias	46_M-bias	RBH_pair_4147.fa	TRINITY_DN135254_c6_g1_i10	0.0172	0.0277	1.6112
G46	M-bias	46_M-bias	RBH_pair_8693.fa	TRINITY_DN129624_c7_g1_i4	0.0819	0.132	1.6114
G46	M-bias	46_M-bias	RBH_pair_4081.fa	TRINITY_DN140755_c0_g5_i1	0.028	0.0452	1.612
G46	M-bias	46_M-bias	RBH_pair_4503.fa	TRINITY_DN134903_c0_g1_i7	0.106	0.171	1.6122
G46	M-bias	46_M-bias	RBH_pair_3409.fa	TRINITY_DN118354_c1_g3_i3	0.0899	0.145	1.6132
G46	M-bias	46_M-bias	RBH_pair_7854.fa	TRINITY_DN119299_c1_g2_i2	0.012	0.0194	1.6144
G46	M-bias	46_M-bias	RBH_pair_3775.fa	TRINITY_DN110529_c0_g1_i3	0.0895	0.1445	1.615
G46	M-bias	46_M-bias	RBH_pair_4416.fa	TRINITY_DN120931_c6_g2_i1	0.1174	0.1897	1.6154
G46	M-bias	46_M-bias	RBH_pair_6292.fa	TRINITY_DN141522_c4_g3_i2	0.0496	0.0801	1.6169
G46	M-bias	46_M-bias	RBH_pair_7231.fa	TRINITY_DN139690_c4_g1_i1	0.128	0.2071	1.6174
G46	M-bias	46_M-bias	RBH_pair_8883.fa	TRINITY_DN128463_c4_g1_i2	0.0609	0.0985	1.6176
G46	M-bias	46_M-bias	RBH_pair_1562.fa	TRINITY_DN138372_c0_g3_i1	0.5072	0.8208	1.6182
G46	M-bias	46_M-bias	RBH_pair_4286.fa	TRINITY_DN129938_c3_g3_i1	0.0639	0.1036	1.6203
G46	M-bias	46_M-bias	RBH_pair_8864.fa	TRINITY_DN114069_c3_g1_i5	0.1021	0.1655	1.6203
G46	M-bias	46_M-bias	RBH_pair_124.fa	TRINITY_DN138125_c2_g7_i2	0.1629	0.2641	1.6209
G46	M-bias	46_M-bias	RBH_pair_6244.fa	TRINITY_DN135837_c0_g1_i1	0.0251	0.0407	1.6215
G46	M-bias	46_M-bias	RBH_pair_9197.fa	TRINITY_DN122013_c5_g1_i1	0.0358	0.0581	1.6223
G46	M-bias	46_M-bias	RBH_pair_5204.fa	TRINITY_DN131113_c0_g1_i7	0.0551	0.0895	1.6242
G46	M-bias	46_M-bias	RBH_pair_2158.fa	TRINITY_DN122571_c0_g1_i3	0.0234	0.038	1.6251
G46	M-bias	46_M-bias	RBH_pair_3712.fa	TRINITY_DN131902_c1_g1_i1	0.0472	0.0768	1.6269
G46	M-bias	46_M-bias	RBH_pair_7725.fa	TRINITY_DN114929_c0_g1_i4	0.0706	0.1149	1.6273
G46	M-bias	46_M-bias	RBH_pair_2881.fa	TRINITY_DN118660_c0_g3_i1	0.0314	0.0511	1.6277
G46	M-bias	46_M-bias	RBH_pair_10751.fa	TRINITY_DN134319_c0_g1_i2	0.0613	0.0999	1.6293
G46	M-bias	46_M-bias	RBH_pair_3628.fa	TRINITY_DN141641_c3_g1_i1	0.0888	0.1448	1.6304
G46	M-bias	46_M-bias	RBH_pair_9949.fa	TRINITY_DN135912_c0_g1_i1	0.1383	0.2259	1.6331
