gid	gname	chr	start	end	logCPM	logFC.XY46.XXm46	PV.XY46.XXm46	FDR.XY46.XXm46	Tv1_463	Tv2_461	Tv2_462	Tv2_464
TRINITY_DN118813_c3_g1_i1	ID=Xetrov90016477mgName=btd]BTD_MOUSEBTD_MOUSEQ	Chr06	80333152	80338190	2.072881961	0.616849907	0.375063236	0.999945023	2.947691428	1.858806721	1.595213027	1.318063803
TRINITY_DN118828_c4_g1_i8	ID=Xetrov90016341mgName=lrrfip2]LRRF2_XENLALRRF2_XENLAQ	Chr06	69471330	69526032	4.55055713	-0.073782003	0.872057634	0.999945023	4.475612934	4.483538941	4.605384092	4.631141188
TRINITY_DN118842_c0_g1_i2	ID=Xetrov90015894mgName=tax1bp1]TAXB1_XENTRTAXB1_XENTRQ	Chr06	32525315	32580003	6.312155618	0.079020251	0.868325956	0.999945023	6.176413381	6.333982006	6.252528754	6.46926571
TRINITY_DN118958_c2_g3_i2	ID=Xetrov90016557mgName=txndc5]TXND5_HUMANTXND5_HUMANQ	Chr06	83529560	83549946	7.038331562	-0.051725186	0.917613211	0.999945023	6.946281534	7.237087618	7.076946086	6.865048366
TRINITY_DN119007_c3_g1_i3	ID=Xetrov90016591mgName=mcur1]MCUR1_XENTRMCUR1_XENTRQ	Chr06	85979194	86006184	3.280145394	-0.018431808	0.970068283	0.999945023	3.424936171	3.326415029	3.293924201	3.048581851
TRINITY_DN119007_c5_g2_i1	ID=Xetrov90015899mgName=hoxa13]HXA13_CHICKHXA13_CHICKQ	Chr06	32871331	32873845	0.96249226	0.356513295	0.563346986	0.999945023	1.37063229	0.316229386	0.696133186	1.258862494
TRINITY_DN119059_c2_g1_i2	ID=Xetrov90015637mgName=epc1]EPC1_HUMANEPC1_HUMANQ	Chr06	14694095	14712673	4.973571889	-0.13734185	0.774221408	0.999945023	4.592296028	4.916480371	5.075155228	5.234391324
TRINITY_DN119078_c2_g1_i12	ID=Xetrov90016960mgName=zfand1]ZFAN1_HUMANZFAN1_HUMANQ	Chr06	109187521	109194078	1.26588137	0.035253592	0.94878868	0.999945023	1.352170144	1.307500223	1.240000828	1.154452591
TRINITY_DN119082_c0_g2_i3	ID=Xetrov90015523mgName=camp2]CAP18_RABITCAP18_RABITQ	Chr06	4870696	4873964	6.183417519	-0.711401431	0.267525624	0.999945023	4.376327685	6.378336241	6.681153504	6.393879009
TRINITY_DN119263_c1_g1_i1	ID=Xetrov90016642mgName=LOC100492069]ACSA_HUMANACSA_HUMANQ	Chr06	89796124	89820004	1.646212684	-0.264049145	0.666665812	0.999945023	1.97596873	1.754141532	1.836285755	0.700032606
TRINITY_DN119375_c4_g4_i2	ID=Xetrov90015943mgName=tra2a]TRA2A_MOUSETRA2A_MOUSEQ	Chr06	34634538	34648026	5.225311932	0.015133206	0.97468688	0.999945023	4.956986387	5.522195242	5.21405111	5.148657649
TRINITY_DN119442_c0_g1_i1	ID=Xetrov90016797mgName=tcea1]TCEA1_BOVINTCEA1_BOVINQ	Chr06	100071542	100084129	5.592442893	0.075739971	0.870659815	0.999945023	5.594610211	5.658931321	5.535345166	5.57802255
TRINITY_DN119483_c1_g1_i5	ID=Xetrov90016985mgName=LOC549488]RMD1_HUMANRMD1_HUMANQ	Chr06	110633018	110641642	3.665213876	-0.042378506	0.937245749	0.999945023	3.697768483	4.069243878	3.696818517	2.995168577
TRINITY_DN119529_c1_g1_i8	ID=Xetrov90016484mgName=amph]AMPH_CHICKAMPH_CHICKQ	Chr06	80610718	80686448	3.658247412	-0.362351255	0.528578676	0.999945023	2.586253055	3.654077366	3.92009801	4.067054222
TRINITY_DN119586_c1_g1_i14	ID=Xetrov90017147mgName=enpp2]ENPP2_RATENPP2_RATQ	Chr06	122905717	122946791	6.514767203	-0.123357408	0.798707253	0.999945023	6.659562617	6.540234105	6.606237138	6.212704186
TRINITY_DN119615_c2_g2_i2	ID=Xetrov90016476mgName=ankrd28-like]ANR28_HUMANANR28_HUMANQ	Chr06	80269163	80316993	3.787145934	-0.025065375	0.958234429	0.999945023	3.853552269	3.601673702	3.805704428	3.873430199
TRINITY_DN119648_c0_g1_i3	ID=Xetrov90015772mgName=krit1]KRIT1_HUMANKRIT1_HUMANQ	Chr06	23382569	23412338	3.616209008	0.102889286	0.832540415	0.999945023	3.48548174	3.606306866	3.538677982	3.812975798
TRINITY_DN119664_c3_g1_i2	ID=Xetrov90015875mgName=dcdc2-like]DCDC2_HUMANDCDC2_HUMANQ	Chr06	31345001	31418305	0.227722471	0.127990215	0.823799432	0.999945023	-0.363209908	0.246710076	0.135046058	0.700032606
TRINITY_DN119720_c7_g2_i1	ID=Xetrov90016424mgName=osbpl10]OSB10_HUMANOSB10_HUMANQ	Chr06	74329797	74388575	2.867271908	0.483245748	0.357255614	0.999945023	3.205958593	2.788103271	2.493528077	2.89503603
TRINITY_DN119790_c0_g1_i4	ID=Xetrov90016184mgName=pign]PIGN_HUMANPIGN_HUMANQ	Chr06	53178579	53326839	2.865488652	-0.012571261	0.980063321	0.999945023	2.729028817	2.824346779	2.874796245	3.019152271
TRINITY_DN119800_c0_g3_i3	ID=Xetrov90016209mgName=basp1]BASP1_CHICKBASP1_CHICKQ	Chr06	58736645	58792783	5.819195704	-0.208063867	0.653264688	0.999945023	5.526263478	5.798067444	5.972231577	5.938658663
TRINITY_DN119924_c2_g1_i1	ID=Xetrov90016144mgName=LOC733928]ZFP26_MOUSEZFP26_MOUSEQ	Chr06	50988723	51000504	2.568795438	0.224204387	0.678457646	0.999945023	2.778261657	2.36457115	2.398995218	2.693679047
TRINITY_DN119993_c3_g1_i1	ID=Xetrov90015770mgName=cyp51a1]CP51A_PONABCP51A_PONABQ	Chr06	23356542	23366320	4.808303846	-0.334677246	0.476290446	0.999945023	4.802375214	4.964184109	5.051445031	4.305130968
TRINITY_DN120047_c1_g3_i1	ID=Xetrov90016166mgName=LOC100497689]SPB8_BOVINSPB8_BOVINQ	Chr06	52416686	52429840	3.946672765	-0.846662501	0.350245757	0.999945023	1.823489229	1.941799742	4.530180404	4.966384469
TRINITY_DN120122_c4_g2_i1	ID=Xetrov90016299mgName=c7orf25]CG025_XENTRCG025_XENTRQ	Chr06	66030101	66032944	2.692403226	0.002520013	0.996091112	0.999945023	2.845801832	2.759270599	2.690593696	2.44195319
TRINITY_DN120161_c6_g2_i3	ID=Xetrov90016795mgName=atp6v1h]VATH_PIGVATH_PIGQ	Chr06	99928928	99969023	5.33719686	0.104520157	0.822000683	0.999945023	5.381293202	5.385351653	5.258219724	5.320149405
TRINITY_DN120228_c1_g1_i7	ID=Xetrov90016000mgName=trio]TRIO_HUMANTRIO_HUMANQ	Chr06	40238959	40534375	4.85878665	-0.062972153	0.891513854	0.999945023	4.657653226	4.838880391	4.905666387	5.010422574
TRINITY_DN120234_c1_g1_i2	ID=Xetrov90017179mgName=wisp1]WISP1_HUMANWISP1_HUMANQ	Chr06	126645985	126693792	4.212179443	0.109722135	0.843875235	0.999945023	4.62918347	4.419166446	4.129350383	3.389473793
TRINITY_DN120306_c5_g1_i3	ID=Xetrov90017085mgName=abra]ABRA_MOUSEABRA_MOUSEQ	Chr06	117130151	117135251	4.296590378	0.828314157	0.165279883	0.999945023	4.720177478	3.500773268	3.637538602	4.835744583
TRINITY_DN120365_c0_g1_i2	ID=Xetrov90017139mgName=mal2]MAL2_HUMANMAL2_HUMANQ	Chr06	122597154	122620192	5.792171962	0.0364088	0.937338541	0.999945023	5.691417919	5.804129687	5.764805898	5.900431285
TRINITY_DN120368_c4_g3_i1	ID=Xetrov90015795mgName=MGC147631]IVD_CAEELIVD_CAEELQ	Chr06	24368790	24430146	2.807432714	-0.142710846	0.788968823	0.999945023	3.013786727	2.220911875	2.912136817	2.958428467
TRINITY_DN120405_c0_g2_i3	ID=Xetrov90016376mgName=dnajc13]DJC13_HUMANDJC13_HUMANQ	Chr06	71621924	71710774	4.762199461	-0.122893336	0.786404352	0.999945023	4.785274268	4.631788749	4.85314842	4.770126262
TRINITY_DN120416_c0_g1_i3	ID=Xetrov90015511mgName=LOC100492300]KIF9_MOUSEKIF9_MOUSEQ	Chr06	4419945	4433719	2.418102664	-0.510533926	0.3705449	0.999945023	1.591334774	2.624165356	2.779872831	2.406022773
TRINITY_DN120518_c0_g2_i1	ID=Xetrov90015928mgName=LOC100497526]CG031_HUMANCG031_HUMANQ	Chr06	33952465	33966594	2.490571509	-0.106235397	0.844071679	0.999945023	2.249726165	2.792175585	2.568946957	2.272713571
TRINITY_DN120574_c4_g1_i2	ID=Xetrov90016323mgName=hus1]HUS1_HUMANHUS1_HUMANQ	Chr06	68056838	68078494	1.835548213	-0.031030011	0.955018139	0.999945023	2.091775675	1.650286624	1.858317446	1.705686446
TRINITY_DN120578_c2_g4_i1	ID=Xetrov90015687mgName=otud1]OTUD1_MOUSEOTUD1_MOUSEQ	Chr06	18074802	18077040	3.415599583	0.13979206	0.793103225	0.999945023	3.054323567	3.215556538	3.310000397	3.925119966
TRINITY_DN120694_c4_g2_i8	ID=Xetrov90016331mgName=grb10]GRB10_HUMANGRB10_HUMANQ	Chr06	68729976	68788344	1.440143058	-0.004343371	0.993678453	0.999945023	1.476702773	1.284557823	1.443163256	1.549766853
TRINITY_DN120710_c1_g4_i2	ID=Xetrov90017094mgName=dcaf13]DCA13_XENLADCA13_XENLAQ	Chr06	118329662	118353742	3.3686175	0.067462468	0.888794415	0.999945023	3.472719883	3.359724245	3.317971814	3.318766602
TRINITY_DN120715_c3_g1_i1	ID=Xetrov90017013mgName=LOC100491658-like]RB12B_PONABRB12B_PONABQ	Chr06	112718800	112734883	3.548788848	-0.256378199	0.592857805	0.999945023	3.591596731	3.629252091	3.736019028	3.176723368
TRINITY_DN120723_c2_g1_i1	ID=Xetrov90016081mgName=phf14]PHF14_HUMANPHF14_HUMANQ	Chr06	46595161	46720171	2.425765859	-0.26968533	0.643018176	0.999945023	1.963859872	1.985133821	2.621422017	2.907939316
TRINITY_DN120743_c0_g1_i6	ID=Xetrov90016382mgName=atp2c1]AT2C1_HUMANAT2C1_HUMANQ	Chr06	72247559	72298558	3.806788948	-0.073309006	0.878915278	0.999945023	3.626582815	3.919061081	3.861309926	3.802649108
TRINITY_DN120790_c3_g1_i6	ID=Xetrov90016569mgName=tbc1d7]TBCD7_XENTRTBCD7_XENTRQ	Chr06	84585783	84591957	2.706918799	-0.114396434	0.821246088	0.999945023	2.513351451	2.848012961	2.791369936	2.648264257
TRINITY_DN120864_c3_g1_i1	ID=Xetrov90016925mgName=crispld1]CRLD1_CHICKCRLD1_CHICKQ	Chr06	106843050	106901459	1.386232456	-1.03105899	0.04697669	0.999945023	1.131772159	1.04621588	2.071359217	0.994289006
TRINITY_DN120867_c6_g2_i2	ID=Xetrov90015835mgName=nfatc1]NFAC1_MOUSENFAC1_MOUSEQ	Chr06	28294014	28417169	3.164135941	-0.160240276	0.749737742	0.999945023	3.065699352	2.867442478	3.28174839	3.389473793
TRINITY_DN120884_c3_g1_i1	ID=Xetrov90016825mgName=penk]PENKA_XENLAPENKA_XENLAQ	Chr06	101007093	101015881	3.386657714	-0.360761111	0.477763915	0.999945023	2.972077873	3.068856804	3.647062047	3.709912333
TRINITY_DN120901_c1_g4_i1	ID=Xetrov90016526mgName=alg2]ALG2_HUMANALG2_HUMANQ	Chr06	82192673	82199606	2.271968305	-0.099706823	0.853298295	0.999945023	2.046562184	2.41297576	2.345405072	2.252622545
TRINITY_DN120925_c5_g2_i2	ID=Xetrov90015826mgName=neurod6]NDF6_MACFANDF6_MACFAQ	Chr06	26805528	26808333	1.428424374	-0.412702487	0.551306054	0.999945023	-0.086456148	1.427549205	1.720778916	1.937300561
TRINITY_DN120927_c3_g1_i1	ID=Xetrov90015843mgName=txnl4a]TXN4A_MOUSETXN4A_MOUSEQ	Chr06	28824843	28832239	6.210795095	0.13223625	0.782361599	0.999945023	6.258013736	6.412466489	6.110597661	6.032228843
TRINITY_DN120973_c0_g5_i1	ID=Xetrov90016132mgName=cdyl]CDYL1_HUMANCDYL1_HUMANQ	Chr06	50445598	50482974	1.191443221	-0.043073288	0.938006819	0.999945023	0.995663103	1.341243922	1.223120687	1.175947833
TRINITY_DN120982_c9_g1_i7	ID=Xetrov90016048mgName=agr2]AGR2B_XENLAAGR2B_XENLAQ	Chr06	44561203	44566276	6.057632779	-0.33629377	0.480515185	0.999945023	5.684055544	6.282080512	6.302097294	5.864476814
TRINITY_DN121008_c1_g2_i1	ID=Xetrov90016234mgName=med10]MED10_XENTRMED10_XENTRQ	Chr06	60243067	60259105	4.029272164	0.182181564	0.702613168	0.999945023	4.133093837	4.079276925	3.89100339	4.002350932
TRINITY_DN121019_c3_g1_i1	ID=Xetrov90016839mgName=ca8]CAH8_HUMANCAH8_HUMANQ	Chr06	102013719	102048647	0.685998231	-0.082366799	0.877014776	0.999945023	0.818716487	0.403999137	0.74425316	0.758192344
TRINITY_DN121031_c8_g1_i6	ID=Xetrov90016433mgName=azi2-like]AZI2_PONABAZI2_PONABQ	Chr06	75657283	75689497	3.023952678	0.754994318	0.166210105	0.999945023	3.398189482	3.306623475	2.428747472	2.744916971
TRINITY_DN121119_c3_g1_i2	ID=Xetrov90016403mgName=fam198a]F198A_HUMANF198A_HUMANQ	Chr06	73012123	73024597	2.85195448	-0.289908827	0.635138841	0.999945023	3.142913103	3.098756957	3.062048887	1.629832006
TRINITY_DN121126_c7_g1_i1	ID=Xetrov90016587mgName=sirt5]SIR5_XENTRSIR5_XENTRQ	Chr06	85871080	85888115	5.060463593	0.032801967	0.943699219	0.999945023	5.22772685	5.034626317	5.035821775	4.927310837
TRINITY_DN121131_c0_g2_i4	ID=Xetrov90015950mgName=nupl2]NUPL2_XENTRNUPL2_XENTRQ	Chr06	34889518	34901341	3.923197476	-0.517851355	0.311249805	0.999945023	4.214557698	3.702481988	4.291966818	3.249492421
TRINITY_DN121146_c2_g3_i2	ID=Xetrov90016135mgName=LOC100490487]SPB4_HUMANSPB4_HUMANQ	Chr06	50645170	50654003	3.870213417	-0.056315008	0.910444298	0.999945023	3.451196005	4.117103262	3.912221125	3.918759121
TRINITY_DN121171_c0_g1_i2	ID=Xetrov90016497mgName=LOC100127792]EEPD1_XENLAEEPD1_XENLAQ	Chr06	81282018	81337877	4.369891351	0.250741678	0.598109025	0.999945023	4.279504922	4.322521523	4.178337897	4.654298346
TRINITY_DN121182_c6_g2_i1	ID=Xetrov90015484mgName=hhatl]HHATL_MOUSEHHATL_MOUSEQ	Chr06	2571833	2583196	8.147120965	0.220490099	0.699924692	0.999945023	8.071710187	8.580281457	7.978703899	7.844511434
TRINITY_DN121215_c1_g1_i2	ID=Xetrov90016561mgName=tfap2a]AP2A_MOUSEAP2A_MOUSEQ	Chr06	84402435	84415029	4.080931785	-0.214704309	0.656205118	0.999945023	3.740982943	3.955830435	4.238372388	4.317272521
TRINITY_DN121252_c4_g2_i8	ID=Xetrov90016369mgName=ttc30a]TT30A_XENTRTT30A_XENTRQ	Chr06	71349761	71374481	2.430707985	-0.49150015	0.346715853	0.999945023	2.102861064	2.490207155	2.779872831	2.252622545
TRINITY_DN121316_c1_g1_i4	ID=Xetrov90016983mgName=wwp1]WWP1_HUMANWWP1_HUMANQ	Chr06	110569123	110632036	5.575399079	0.182851242	0.696029768	0.999945023	5.579809611	5.616500538	5.436295852	5.659440528
TRINITY_DN121412_c2_g3_i3	ID=Xetrov90015848mgName=c6orf62]CF062_MOUSECF062_MOUSEQ	Chr06	28927971	28938563	5.426693445	-0.018960281	0.9685455	0.999945023	5.095233278	5.402101895	5.440865777	5.704510275
TRINITY_DN121453_c6_g2_i2	ID=Xetrov90015474mgName=iba57]CAF17_DANRECAF17_DANREQ	Chr06	2371786	2376325	1.647786044	-0.049604108	0.931993984	0.999945023	2.069346044	1.489050383	1.684243166	1.218000741
TRINITY_DN121466_c0_g1_i2	ID=Xetrov90016609mgName=fam210a]F210A_XENTRF210A_XENTRQ	Chr06	87945160	87976437	4.112651967	-0.016157072	0.973324392	0.999945023	4.227276718	4.2694684	4.124813374	3.778262095
TRINITY_DN121482_c2_g1_i4	ID=Xetrov90015664mgName=acbd5]ACBD5_XENTRACBD5_XENTRQ	Chr06	16659539	16675288	5.199920189	0.162813291	0.725709167	0.999945023	5.288460288	5.303554111	5.07633057	5.117058051
TRINITY_DN121627_c5_g1_i2	ID=Xetrov90015992mgName=dap]DAP1_HUMANDAP1_HUMANQ	Chr06	39155371	39203690	5.553900515	0.007753109	0.987189968	0.999945023	5.771754755	5.647737905	5.548108938	5.183564839
TRINITY_DN121640_c9_g1_i10	ID=Xetrov90015671mgName=LOC100495255]Y2392_XANACY2392_XANACQ	Chr06	16749115	16769766	3.029960166	-0.081395345	0.868929591	0.999945023	3.065699352	3.065495987	3.090248721	2.888540851
TRINITY_DN121655_c0_g1_i1	ID=Xetrov90016779mgName=Xetrov90016779mg]SPIDR_HUMANSPIDR_HUMANQ	Chr06	98082512	98257174	2.346597795	-0.00897843	0.987029552	0.999945023	2.625216754	1.985133821	2.353183765	2.359813603
TRINITY_DN121694_c2_g1_i2	ID=Xetrov90016344mgName=ccdc127]CC127_PIGCC127_PIGQ	Chr06	69837431	69857321	0.849875092	-0.070599888	0.942843549	0.999945023	1.7827111	0.777083401	0.901056662	-2.413286597
TRINITY_DN121715_c5_g1_i2	ID=Xetrov90016978mgName=ca3]CAH3_MOUSECAH3_MOUSEQ	Chr06	110349520	110354389	5.270299389	-0.092082066	0.848992876	0.999945023	5.308947562	5.516668302	5.338783697	4.830671323
TRINITY_DN121737_c7_g1_i2	ID=Xetrov90016221mgName=ankh]ANKH_XENLAANKH_XENLAQ	Chr06	59641948	59679733	3.354839964	-0.433865027	0.377109478	0.999945023	2.865462339	3.23662829	3.66592239	3.525463408
TRINITY_DN121766_c2_g3_i6	ID=Xetrov90016827mgName=impad1]IMPA3_XENTRIMPA3_XENTRQ	Chr06	101202661	101214277	4.964670896	-0.261912306	0.574478243	0.999945023	4.867196881	5.13823716	5.156312422	4.633085212
TRINITY_DN121794_c0_g2_i3	ID=Xetrov90016519mgName=lztfl1]LZTL1_HUMANLZTL1_HUMANQ	Chr06	81970492	81994823	1.032722865	0.541012964	0.405154402	0.999945023	0.228965403	1.427549205	0.620803089	1.464995894
TRINITY_DN121841_c4_g1_i1	ID=Xetrov90017155mgName=mrpl13]RM13_BOVINRM13_BOVINQ	Chr06	123281172	123313638	4.224717281	0.099710158	0.833000062	0.999945023	4.178336068	4.370972599	4.149592186	4.188356299
TRINITY_DN121866_c1_g4_i2	ID=Xetrov90016541mgName=ssr1]SSRA_BOVINSSRA_BOVINQ	Chr06	83110598	83119346	8.409410252	0.192745897	0.73067509	0.999945023	8.57216363	8.513404734	8.2625146	8.261612404
TRINITY_DN121941_c4_g1_i2	ID=Xetrov90015663mgName=mastl]GWL_XENTRGWL_XENTRQ	Chr06	16642354	16657242	2.385151887	-0.079184873	0.882993844	0.999945023	2.479729389	2.081455005	2.443396629	2.502755442
TRINITY_DN121942_c0_g1_i3	ID=Xetrov90016388mgName=sh3bp5]3BP5_HUMAN3BP5_HUMANQ	Chr06	72633556	72673935	5.611446621	0.267354193	0.574967337	0.999945023	5.719597438	5.811671842	5.406700462	5.467969229
TRINITY_DN121965_c5_g1_i4	ID=Xetrov90016967mgName=ralyl]RALYL_XENTRRALYL_XENTRQ	Chr06	109681568	109998096	1.207908594	-0.691365474	0.305009455	0.999945023	-0.036949801	0.657174115	1.684243166	1.805598256
TRINITY_DN121967_c4_g1_i3	ID=Xetrov90017014mgName=rbm12b]RB12B_PONABRB12B_PONABQ	Chr06	112733212	112739136	5.062873086	-0.181831602	0.689488523	0.999945023	5.064376649	5.045755178	5.196862767	4.932055933
TRINITY_DN121975_c3_g1_i3	ID=Xetrov90015819mgName=kbtbd2]KBTB2_HUMANKBTB2_HUMANQ	Chr06	26152009	26172221	3.903475668	0.092366309	0.850753243	0.999945023	3.92399715	3.671867519	3.83377506	4.14541723
TRINITY_DN122000_c7_g2_i2	ID=Xetrov90015986mgName=LOC733507]	Chr06	38794897	38860781	4.409076798	0.270341634	0.573225434	0.999945023	4.730935285	4.340708124	4.202221678	4.305130968
TRINITY_DN122001_c8_g1_i1	ID=Xetrov90016441mgName=top2b-like]TOP2B_CHICKTOP2B_CHICKQ	Chr06	76506454	76550143	5.988423122	-0.114543236	0.803396351	0.999945023	5.973957257	6.013952969	6.073409266	5.885830775
TRINITY_DN122148_c8_g1_i1	ID=Xetrov90015657mgName=mkx]MKX_HUMANMKX_HUMANQ	Chr06	16410448	16479289	1.521683895	0.067066846	0.904426057	0.999945023	1.796432276	1.508981645	1.472027362	1.258862494
TRINITY_DN122202_c0_g1_i5	ID=Xetrov90015532mgName=ccdc12]CCD12_HUMANCCD12_HUMANQ	Chr06	5006867	5013984	2.517799303	-0.060065617	0.91347152	0.999945023	1.999885748	2.767567471	2.56225131	2.625009255
TRINITY_DN122292_c3_g1_i1	ID=Xetrov90016333mgName=cobl]COBL_HUMANCOBL_HUMANQ	Chr06	69016708	69148888	4.178583258	0.283747289	0.565128484	0.999945023	3.942627073	4.245908127	3.961396792	4.492395654
TRINITY_DN122322_c1_g1_i1	ID=Xetrov90016363mgName=tgm4]TGM4_HUMANTGM4_HUMANQ	Chr06	71200408	71215831	6.785212496	-0.786150382	0.201310895	0.999945023	5.588708179	7.349994954	7.330950411	6.104769572
TRINITY_DN122329_c4_g2_i3	ID=Xetrov90016235mgName=gabbr2]GABR2_HUMANGABR2_HUMANQ	Chr06	60646858	60998596	1.720071601	-0.901241844	0.141942431	0.999945023	0.382406741	1.676959611	2.32972072	1.859730269
TRINITY_DN122340_c0_g1_i1	ID=Xetrov90016788mgName=pcmtd1]PCMD1_CHICKPCMD1_CHICKQ	Chr06	99145061	99165895	1.180203465	-0.196493959	0.730971111	0.999945023	1.424642132	0.692462811	1.321560239	1.197127506
TRINITY_DN122381_c5_g1_i1	ID=Xetrov90017320mgName=LOC101734214-like]ARY2_RATARY2_RATQ	Chr06	134463324	134466450	2.102542956	0.335674924	0.574169435	0.999945023	2.648099663	1.999294013	1.847343656	1.734945643
TRINITY_DN122386_c3_g1_i1	ID=Xetrov90015508mgName=klhl18]KLH18_HUMANKLH18_HUMANQ	Chr06	4368795	4381267	1.032811648	-0.547316702	0.297303185	0.999945023	0.922469229	0.872482605	1.413709853	0.841258945
TRINITY_DN122437_c2_g1_i1	ID=Xetrov90015987mgName=cmbl]CMBL_XENLACMBL_XENLAQ	Chr06	38860279	38914191	3.481083013	0.133836374	0.785169735	0.999945023	3.563786373	3.689440969	3.380205487	3.249492421
TRINITY_DN122553_c4_g1_i2	ID=Xetrov90016404mgName=pomgnt2]PMGT2_XENLAPMGT2_XENLAQ	Chr06	73059907	73068086	1.218146652	-0.356607875	0.517792781	0.999945023	1.109960474	1.374216381	1.472027362	0.814098048
TRINITY_DN122583_c1_g2_i8	ID=Xetrov90015919mgName=cbx3]CBX3_PONABCBX3_PONABQ	Chr06	33429909	33440089	5.474119282	0.094279928	0.841455305	0.999945023	5.589693529	5.615926278	5.402957982	5.258518959
TRINITY_DN122615_c4_g1_i2	ID=Xetrov90015988mgName=march6-like]MARH6_MOUSEMARH6_MOUSEQ	Chr06	38921849	38991516	4.809282963	0.027515588	0.95213537	0.999945023	4.953928677	4.821054068	4.788642013	4.65812199
TRINITY_DN122628_c1_g2_i1	ID=Xetrov90016272mgName=clec3b]TETN_HUMANTETN_HUMANQ	Chr06	63663538	63671093	5.749440747	-0.484988491	0.37527911	0.999945023	5.934945436	5.919383157	6.096764106	4.644694661
TRINITY_DN122636_c1_g5_i1	ID=Xetrov90016840mgName=rab2a]RAB2A_MOUSERAB2A_MOUSEQ	Chr06	102090910	102139853	5.657810515	-0.047254033	0.918928417	0.999945023	5.746353683	5.633055408	5.693066096	5.551543204
TRINITY_DN122739_c2_g2_i2	ID=Xetrov90017049mgName=matn2]MATN2_HUMANMATN2_HUMANQ	Chr06	114340560	114375115	4.289411506	-0.2577211	0.584416128	0.999945023	4.458454247	4.211351601	4.477774485	3.947164631
TRINITY_DN122758_c4_g2_i2	ID=Xetrov90015749mgName=nmt1]NMT2_HUMANNMT2_HUMANQ	Chr06	21329361	21351194	4.115443225	0.008819785	0.985197737	0.999945023	3.930233893	4.087584825	4.10882053	4.309999858
TRINITY_DN122772_c3_g1_i1	ID=Xetrov90016589mgName=LOC100489073]NOL7_HUMANNOL7_HUMANQ	Chr06	85890134	85898192	3.120689203	0.200127743	0.687522174	0.999945023	3.25149808	3.048573452	2.968929351	3.197891742
TRINITY_DN122772_c4_g1_i1	ID=Xetrov90017178mgName=ndrg1]NDRG1_XENTRNDRG1_XENTRQ	Chr06	126605533	126641154	5.077981866	0.409307366	0.39177593	0.999945023	5.333860185	4.960570072	4.761132814	5.191501798
TRINITY_DN122809_c5_g2_i2	ID=Xetrov90015466mgName=guk1]KGUA_HUMANKGUA_HUMANQ	Chr06	2095487	2108661	2.209279049	-0.557180986	0.399924243	0.999945023	0.922469229	1.889541227	2.601966854	2.773398953
TRINITY_DN122851_c3_g1_i1	ID=Xetrov90015776mgName=pex1-like]PEX1_HUMANPEX1_HUMANQ	Chr06	23537255	23567513	4.730804719	0.264374453	0.574763327	0.999945023	4.819275828	4.56433741	4.528463866	4.966384469
TRINITY_DN122962_c2_g1_i4	ID=Xetrov90016838mgName=tox]TOX_HUMANTOX_HUMANQ	Chr06	101647643	101705488	3.369371919	-0.05517066	0.917543265	0.999945023	2.743267614	3.381510669	3.410343725	3.764139311
TRINITY_DN122973_c3_g1_i1	ID=Xetrov90016245mgName=murc]MURC_XENLAMURC_XENLAQ	Chr06	61816670	61834113	5.31523035	-0.210230246	0.644163354	0.999945023	5.234042589	5.28993874	5.469775428	5.254736056
TRINITY_DN122987_c3_g8_i1	ID=Xetrov90016314mgName=clptm1l]CLP1L_CHICKCLP1L_CHICKQ	Chr06	67493250	67514999	3.363655649	0.076875013	0.879794219	0.999945023	3.615014802	3.495787875	3.305998111	2.952213111
TRINITY_DN122997_c2_g1_i16	ID=Xetrov90016436mgName=Xetrov90016436mg]S4A10_HUMANS4A10_HUMANQ	Chr06	75975318	76059531	0.941655565	-0.373386618	0.510915142	0.999945023	0.345549089	1.249445294	1.206040701	0.758192344
TRINITY_DN122999_c0_g1_i2	ID=Xetrov90015697mgName=bmi1]BMI1_CHICKBMI1_CHICKQ	Chr06	18539729	18551466	2.7680915	-0.283711109	0.568130492	0.999945023	2.529873139	2.717055053	2.973983146	2.81509459
TRINITY_DN123115_c0_g1_i3	ID=Xetrov90016319mgName=adcy1]ADCY8_HUMANADCY8_HUMANQ	Chr06	67756228	67848205	0.930833548	-0.044672429	0.937656894	0.999945023	0.382406741	1.004704319	0.963369659	1.23857628
TRINITY_DN123214_c4_g1_i4	ID=Xetrov90017203mgName=MGC76254]MYC1_XENLAMYC1_XENLAQ	Chr06	129008505	129012339	5.428126152	-0.332725622	0.467874495	0.999945023	5.223924092	5.244594131	5.66989558	5.524568751
TRINITY_DN123222_c2_g1_i4	ID=Xetrov90015754mgName=Xetrov90015754mg]F188A_XENTRF188A_XENTRQ	Chr06	21655584	21678020	1.21423718	0.61360431	0.303606049	0.999945023	1.042474161	1.201258372	0.74425316	1.705686446
TRINITY_DN123232_c0_g1_i3	ID=Xetrov90016746mgName=dsg4]DSG4_MOUSEDSG4_MOUSEQ	Chr06	96668390	96691479	7.732072101	-0.035509239	0.946868325	0.999945023	7.561109468	7.520921615	7.758613518	8.030044206
