ID_fa	ID_trans	dNdS	dN	dS
RBH_pair_6244.fa	TRINITY_D135837_c0_g1_i1	0.0251	0.0407	1.6215
RBH_pair_4728.fa	TRINITY_D136602_c1_g1_i1	0.1183	0.1918	1.6217
RBH_pair_9197.fa	TRINITY_D122013_c5_g1_i1	0.0358	0.0581	1.6223
RBH_pair_9841.fa	TRINITY_D127371_c1_g4_i1	0.1624	0.2635	1.6227
RBH_pair_4002.fa	TRINITY_D129371_c1_g2_i3	0.0747	0.1212	1.6231
RBH_pair_8918.fa	TRINITY_D115851_c10_g2_i10	0.0413	0.0671	1.6236
RBH_pair_7094.fa	TRINITY_D130327_c0_g3_i2	0.0528	0.0856	1.6236
RBH_pair_528.fa	TRINITY_D131875_c2_g1_i3	0.0568	0.0922	1.6236
RBH_pair_9155.fa	TRINITY_D129959_c1_g7_i2	0.057	0.0925	1.6236
RBH_pair_2266.fa	TRINITY_D138812_c1_g1_i4	0.06	0.0975	1.6238
RBH_pair_8567.fa	TRINITY_D110429_c0_g1_i1	0.0238	0.0386	1.6239
RBH_pair_2538.fa	TRINITY_D126231_c0_g2_i5	0.0469	0.0762	1.6242
RBH_pair_5204.fa	TRINITY_D131113_c0_g1_i7	0.0551	0.0895	1.6242
RBH_pair_8817.fa	TRINITY_D139357_c0_g1_i5	0.0392	0.0637	1.6244
RBH_pair_4715.fa	TRINITY_D113805_c0_g3_i1	0.0083	0.0135	1.6248
RBH_pair_2158.fa	TRINITY_D122571_c0_g1_i3	0.0234	0.038	1.6251
RBH_pair_2728.fa	TRINITY_D126210_c0_g1_i2	0.0861	0.14	1.6253
RBH_pair_9034.fa	TRINITY_D133448_c6_g1_i1	0.0182	0.0296	1.6255
RBH_pair_4519.fa	TRINITY_D128732_c0_g1_i3	0.0455	0.074	1.6256
RBH_pair_2963.fa	TRINITY_D117432_c1_g1_i1	0.0487	0.0792	1.6258
RBH_pair_10557.fa	TRINITY_D142733_c8_g1_i7	0.1107	0.18	1.6258
RBH_pair_7043.fa	TRINITY_D138809_c0_g2_i1	0.0712	0.1158	1.6261
RBH_pair_1392.fa	TRINITY_D116358_c0_g1_i1	0.1784	0.2901	1.6261
RBH_pair_3712.fa	TRINITY_D131902_c1_g1_i1	0.0472	0.0768	1.6269
RBH_pair_7725.fa	TRINITY_D114929_c0_g1_i4	0.0706	0.1149	1.6273
RBH_pair_2346.fa	TRINITY_D125818_c3_g1_i1	0.0645	0.105	1.6276
RBH_pair_2881.fa	TRINITY_D118660_c0_g3_i1	0.0314	0.0511	1.6277
RBH_pair_10429.fa	TRINITY_D132240_c4_g1_i2	0.0453	0.0738	1.6279
RBH_pair_2532.fa	TRINITY_D133652_c0_g1_i3	0.0754	0.1227	1.6282
RBH_pair_9454.fa	TRINITY_D129646_c4_g1_i1	0.0784	0.1278	1.6285
RBH_pair_2334.fa	TRINITY_D135294_c0_g1_i1	0.0444	0.0723	1.629
RBH_pair_1897.fa	TRINITY_D138169_c0_g1_i2	0.0555	0.0904	1.6292
RBH_pair_10751.fa	TRINITY_D134319_c0_g1_i2	0.0613	0.0999	1.6293
RBH_pair_2157.fa	TRINITY_D139794_c0_g1_i8	0.0344	0.0561	1.6294
RBH_pair_5637.fa	TRINITY_D130739_c8_g1_i2	0.0373	0.0608	1.6295
RBH_pair_8065.fa	TRINITY_D119434_c3_g1_i5	0.057	0.0929	1.6298
RBH_pair_7770.fa	TRINITY_D118127_c1_g2_i2	0.001	0.0016	1.6299
RBH_pair_2786.fa	TRINITY_D126518_c1_g2_i1	0.0908	0.1481	1.63
RBH_pair_9264.fa	TRINITY_D126924_c4_g3_i2	0.0204	0.0333	1.6304
RBH_pair_3628.fa	TRINITY_D141641_c3_g1_i1	0.0888	0.1448	1.6304
RBH_pair_2806.fa	TRINITY_D134702_c2_g1_i1	0.0336	0.0547	1.6305
RBH_pair_5849.fa	TRINITY_D137148_c0_g1_i2	0.1204	0.1964	1.6305
RBH_pair_8956.fa	TRINITY_D139987_c1_g1_i1	0.116	0.1893	1.6316
RBH_pair_3101.fa	TRINITY_D135552_c2_g1_i5	0.0345	0.0563	1.6317
RBH_pair_2592.fa	TRINITY_D142079_c4_g2_i1	0.054	0.0881	1.6319
RBH_pair_9182.fa	TRINITY_D117213_c2_g1_i3	0.0303	0.0495	1.6321
RBH_pair_10504.fa	TRINITY_D142090_c0_g1_i2	0.0778	0.1271	1.6325
RBH_pair_8342.fa	TRINITY_D142268_c2_g1_i1	0.0393	0.0642	1.6327
RBH_pair_2913.fa	TRINITY_D135557_c1_g1_i2	0.0513	0.0837	1.6329
RBH_pair_2879.fa	TRINITY_D124924_c2_g1_i1	0.0799	0.1304	1.6329
RBH_pair_9949.fa	TRINITY_D135912_c0_g1_i1	0.1383	0.2259	1.6331
RBH_pair_8390.fa	TRINITY_D125385_c1_g1_i2	0.018	0.0293	1.6339
RBH_pair_3227.fa	TRINITY_D119065_c7_g1_i1	0.0199	0.0325	1.6339
RBH_pair_6998.fa	TRINITY_D139908_c0_g2_i1	0.0766	0.1252	1.6339
RBH_pair_4175.fa	TRINITY_D126922_c2_g1_i3	0.1203	0.1967	1.6341
RBH_pair_6483.fa	TRINITY_D120770_c0_g2_i4	0.0548	0.0895	1.6342
RBH_pair_6418.fa	TRINITY_D141149_c3_g1_i1	0.0812	0.1327	1.6343
RBH_pair_8821.fa	TRINITY_D132295_c1_g2_i8	0.104	0.17	1.6344
RBH_pair_5215.fa	TRINITY_D123113_c1_g4_i1	0.0375	0.0613	1.6345
RBH_pair_2559.fa	TRINITY_D131460_c0_g3_i1	0.0422	0.0689	1.6346
RBH_pair_4701.fa	TRINITY_D141824_c0_g1_i1	0.047	0.0768	1.6351
RBH_pair_5974.fa	TRINITY_D140890_c1_g2_i1	0.1144	0.1871	1.6357
RBH_pair_5557.fa	TRINITY_D130646_c1_g3_i1	0.0662	0.1084	1.6363
RBH_pair_4964.fa	TRINITY_D142536_c1_g2_i1	0.0981	0.1606	1.6373
RBH_pair_5644.fa	TRINITY_D126954_c2_g1_i1	0.0507	0.083	1.6377
RBH_pair_7022.fa	TRINITY_D134954_c3_g3_i1	0.1002	0.164	1.6379
RBH_pair_9243.fa	TRINITY_D142013_c11_g1_i1	0.0398	0.0652	1.6384
RBH_pair_9501.fa	TRINITY_D113769_c0_g1_i3	0.0402	0.0659	1.6384
RBH_pair_2847.fa	TRINITY_D111664_c0_g1_i1	0.0604	0.0989	1.6386
RBH_pair_2159.fa	TRINITY_D125278_c0_g1_i3	0.0736	0.1205	1.6386
RBH_pair_1586.fa	TRINITY_D142077_c1_g1_i3	0.0494	0.081	1.6395
RBH_pair_7793.fa	TRINITY_D123730_c2_g1_i1	0.0359	0.0588	1.6398
RBH_pair_9602.fa	TRINITY_D108403_c0_g1_i1	0.025	0.041	1.6401
RBH_pair_2436.fa	TRINITY_D140608_c1_g2_i1	0.0602	0.0987	1.6402
RBH_pair_8943.fa	TRINITY_D114674_c6_g2_i2	0.0765	0.1255	1.6403
RBH_pair_5515.fa	TRINITY_D120574_c4_g1_i2	0.0402	0.066	1.6407
RBH_pair_5094.fa	TRINITY_D114821_c0_g1_i3	0.0532	0.0873	1.641
RBH_pair_10466.fa	TRINITY_D134615_c1_g1_i2	0.0533	0.0874	1.641
RBH_pair_2534.fa	TRINITY_D135920_c0_g1_i5	0.0959	0.1573	1.6414
RBH_pair_10022.fa	TRINITY_D119688_c1_g1_i2	0.0125	0.0205	1.6417
RBH_pair_4716.fa	TRINITY_D138608_c5_g1_i8	0.0201	0.033	1.6417
RBH_pair_7401.fa	TRINITY_D127524_c3_g2_i2	0.0863	0.1418	1.6419
RBH_pair_9606.fa	TRINITY_D114971_c0_g4_i1	0.0357	0.0586	1.6423
RBH_pair_3736.fa	TRINITY_D132865_c0_g1_i1	0.059	0.0968	1.6424
RBH_pair_5767.fa	TRINITY_D133568_c2_g3_i3	0.0659	0.1082	1.6426
RBH_pair_1319.fa	TRINITY_D140880_c1_g4_i2	0.0211	0.0347	1.6427
RBH_pair_4407.fa	TRINITY_D120429_c0_g2_i2	0.2804	0.4606	1.6427
RBH_pair_577.fa	TRINITY_D134784_c1_g2_i1	0.07	0.115	1.6431
RBH_pair_5379.fa	TRINITY_D142965_c2_g1_i2	0.0619	0.1017	1.6436
RBH_pair_9210.fa	TRINITY_D134995_c5_g1_i1	0.0674	0.1109	1.6439
RBH_pair_1461.fa	TRINITY_D143250_c2_g1_i1	0.0701	0.1153	1.6439
RBH_pair_5710.fa	TRINITY_D119448_c3_g1_i1	0.1155	0.19	1.644
RBH_pair_3937.fa	TRINITY_D132706_c0_g1_i8	0.0786	0.1293	1.6442
RBH_pair_2247.fa	TRINITY_D138623_c3_g2_i2	0.1591	0.2616	1.6443
RBH_pair_9864.fa	TRINITY_D128607_c5_g1_i1	0.1448	0.2382	1.6448
RBH_pair_527.fa	TRINITY_D125972_c9_g2_i1	0.0195	0.0321	1.6449
RBH_pair_6888.fa	TRINITY_D139768_c7_g1_i4	0.0464	0.0764	1.6449
RBH_pair_376.fa	TRINITY_D123157_c1_g5_i1	0.0348	0.0572	1.6452
RBH_pair_202.fa	TRINITY_D144038_c7_g1_i2	0.0961	0.1581	1.6452
RBH_pair_3630.fa	TRINITY_D141535_c5_g4_i1	0.1173	0.193	1.6454
RBH_pair_8151.fa	TRINITY_D122029_c0_g1_i9	0.052	0.0856	1.6455
RBH_pair_9823.fa	TRINITY_D120103_c6_g1_i2	0.0252	0.0414	1.6456
RBH_pair_5559.fa	TRINITY_D136207_c0_g1_i2	0.027	0.0444	1.6456
RBH_pair_5495.fa	TRINITY_D122340_c1_g3_i3	0.0412	0.0678	1.6457
RBH_pair_6181.fa	TRINITY_D124277_c4_g2_i2	0.0445	0.0732	1.6458
RBH_pair_5461.fa	TRINITY_D117955_c4_g1_i6	0.1391	0.2289	1.6458
RBH_pair_9393.fa	TRINITY_D141716_c3_g1_i12	0.0441	0.0726	1.646
RBH_pair_1468.fa	TRINITY_D143030_c4_g1_i1	0.0273	0.045	1.6462
RBH_pair_9482.fa	TRINITY_D131895_c1_g2_i1	0.0821	0.1352	1.6462
RBH_pair_8055.fa	TRINITY_D135029_c0_g5_i1	0.0201	0.0331	1.6464
RBH_pair_9875.fa	TRINITY_D137657_c0_g1_i1	0.1172	0.1929	1.6464
RBH_pair_7120.fa	TRINITY_D124455_c3_g1_i4	0.0603	0.0994	1.6466
RBH_pair_9638.fa	TRINITY_D112804_c0_g1_i1	0.1071	0.1764	1.6469
RBH_pair_6560.fa	TRINITY_D121967_c4_g4_i3	0.071	0.117	1.6471
RBH_pair_10476.fa	TRINITY_D115235_c0_g2_i3	0.086	0.1416	1.6471
RBH_pair_1397.fa	TRINITY_D113099_c0_g1_i1	0.2052	0.3381	1.6471
RBH_pair_7959.fa	TRINITY_D119543_c2_g2_i2	0.0129	0.0213	1.6472
RBH_pair_4166.fa	TRINITY_D130421_c1_g1_i5	0.0555	0.0915	1.6472
RBH_pair_9736.fa	TRINITY_D127055_c0_g2_i3	0.073	0.1202	1.6472
RBH_pair_3372.fa	TRINITY_D142310_c1_g1_i5	0.1329	0.219	1.6473
RBH_pair_8788.fa	TRINITY_D128587_c4_g1_i2	0.0325	0.0536	1.6475
RBH_pair_7843.fa	TRINITY_D125651_c0_g1_i1	0.056	0.0922	1.6476
RBH_pair_2878.fa	TRINITY_D127888_c5_g1_i1	0.1738	0.2863	1.6479
RBH_pair_2377.fa	TRINITY_D119529_c1_g1_i8	0.0833	0.1374	1.6493
RBH_pair_4091.fa	TRINITY_D119069_c2_g2_i1	0.0351	0.0579	1.6494
RBH_pair_235.fa	TRINITY_D143936_c2_g1_i1	0.0579	0.0955	1.6495
RBH_pair_476.fa	TRINITY_D134707_c1_g2_i7	0.1137	0.1876	1.6497
RBH_pair_2283.fa	TRINITY_D135069_c6_g3_i3	0.1002	0.1652	1.6498
RBH_pair_173.fa	TRINITY_D128475_c5_g1_i2	0.0156	0.0258	1.65
RBH_pair_36.fa	TRINITY_D134075_c0_g1_i1	0.076	0.1254	1.6502
RBH_pair_2535.fa	TRINITY_D136273_c1_g1_i2	0.1004	0.1656	1.6505
RBH_pair_5322.fa	TRINITY_D142072_c3_g4_i1	0.0057	0.0095	1.6507
RBH_pair_10070.fa	TRINITY_D124886_c3_g2_i1	0.0319	0.0526	1.6507
RBH_pair_15.fa	TRINITY_D140943_c0_g1_i4	0.0531	0.0877	1.6508
RBH_pair_192.fa	TRINITY_D121029_c2_g1_i4	0.2819	0.4654	1.6508
RBH_pair_8280.fa	TRINITY_D115732_c4_g3_i1	0.0367	0.0606	1.651
RBH_pair_4030.fa	TRINITY_D134432_c1_g1_i9	0.0434	0.0716	1.6511
RBH_pair_4775.fa	TRINITY_D136724_c4_g1_i4	0.0606	0.1001	1.6511
RBH_pair_8521.fa	TRINITY_D141896_c8_g1_i2	0.005	0.0082	1.6512
RBH_pair_9615.fa	TRINITY_D132182_c4_g1_i7	0.0389	0.0642	1.6514
RBH_pair_7013.fa	TRINITY_D129373_c0_g2_i2	0.0376	0.0621	1.6516
RBH_pair_849.fa	TRINITY_D139064_c4_g1_i2	0.0887	0.1465	1.6519
RBH_pair_8909.fa	TRINITY_D134417_c0_g1_i3	0.0207	0.0341	1.6521
RBH_pair_6142.fa	TRINITY_D116758_c6_g1_i2	0.1739	0.2873	1.6525
RBH_pair_6756.fa	TRINITY_D142899_c0_g1_i5	0.0756	0.1249	1.6527
RBH_pair_9047.fa	TRINITY_D139185_c1_g1_i3	0.0524	0.0867	1.6531
RBH_pair_2719.fa	TRINITY_D135145_c3_g1_i1	0.0075	0.0124	1.6534
RBH_pair_7457.fa	TRINITY_D121525_c2_g2_i4	0.0443	0.0732	1.6534
RBH_pair_126.fa	TRINITY_D116326_c0_g1_i1	0.0878	0.1452	1.6535
RBH_pair_3280.fa	TRINITY_D118439_c0_g4_i7	0.034	0.0563	1.6537
RBH_pair_8680.fa	TRINITY_D139192_c0_g1_i11	0.0308	0.0509	1.6543
RBH_pair_9455.fa	TRINITY_D131515_c11_g1_i5	0.0693	0.1146	1.6544
RBH_pair_6987.fa	TRINITY_D135724_c1_g1_i4	0.0238	0.0393	1.6546
RBH_pair_9316.fa	TRINITY_D121866_c1_g4_i2	0.0298	0.0493	1.6546
RBH_pair_1128.fa	TRINITY_D142307_c1_g2_i11	0.1611	0.2666	1.6553
RBH_pair_3987.fa	TRINITY_D121963_c1_g1_i7	0.0237	0.0393	1.6555
RBH_pair_4723.fa	TRINITY_D141875_c7_g1_i2	0.108	0.1787	1.6555
RBH_pair_594.fa	TRINITY_D139468_c0_g1_i2	0.0372	0.0616	1.6557
RBH_pair_4283.fa	TRINITY_D129257_c3_g2_i1	0.187	0.3096	1.656
RBH_pair_2796.fa	TRINITY_D119037_c5_g2_i1	0.076	0.1259	1.6562
RBH_pair_2551.fa	TRINITY_D141015_c1_g1_i1	0.0765	0.1267	1.6565
RBH_pair_3716.fa	TRINITY_D131220_c6_g2_i2	0.1811	0.3	1.6567
RBH_pair_4537.fa	TRINITY_D116994_c1_g3_i2	0.0239	0.0396	1.6568
RBH_pair_2485.fa	TRINITY_D123603_c2_g1_i6	0.0472	0.0783	1.6568
RBH_pair_10367.fa	TRINITY_D135001_c0_g1_i3	0.0173	0.0287	1.6569
RBH_pair_6111.fa	TRINITY_D134905_c0_g4_i1	0.0694	0.1151	1.6571
RBH_pair_4836.fa	TRINITY_D139147_c0_g1_i4	0.1092	0.181	1.6576
RBH_pair_2528.fa	TRINITY_D127781_c1_g2_i1	0.087	0.1443	1.658
RBH_pair_6977.fa	TRINITY_D129979_c0_g1_i2	0.0366	0.0606	1.6582
RBH_pair_7979.fa	TRINITY_D122246_c4_g1_i4	0.0262	0.0434	1.6586
RBH_pair_626.fa	TRINITY_D15888_c0_g1_i1	0.2893	0.4799	1.6587
RBH_pair_8847.fa	TRINITY_D131478_c2_g1_i17	0.0817	0.1355	1.659
RBH_pair_7798.fa	TRINITY_D131429_c0_g1_i3	0.0243	0.0403	1.6593
RBH_pair_10208.fa	TRINITY_D136560_c1_g1_i3	0.0746	0.1238	1.6594
RBH_pair_3525.fa	TRINITY_D116051_c0_g2_i1	0.0367	0.0609	1.6596
RBH_pair_2544.fa	TRINITY_D126134_c0_g1_i5	0.0403	0.0668	1.6597
RBH_pair_9188.fa	TRINITY_D141998_c4_g1_i2	0.019	0.0316	1.66
RBH_pair_8480.fa	TRINITY_D134620_c2_g2_i2	0.0571	0.0947	1.66
RBH_pair_10043.fa	TRINITY_D136230_c3_g1_i2	0.0414	0.0688	1.6601
RBH_pair_3785.fa	TRINITY_D137867_c0_g1_i2	0.0148	0.0246	1.6602
RBH_pair_3562.fa	TRINITY_D136229_c0_g2_i2	0.1122	0.1862	1.6602
RBH_pair_3740.fa	TRINITY_D141016_c3_g1_i5	0.0508	0.0844	1.6603
RBH_pair_10748.fa	TRINITY_D133302_c1_g1_i4	0.1	0.1661	1.6604
RBH_pair_2579.fa	TRINITY_D115318_c4_g1_i5	0.0213	0.0353	1.6606
RBH_pair_6813.fa	TRINITY_D134108_c3_g1_i3	0.1249	0.2074	1.6608
RBH_pair_2211.fa	TRINITY_D129685_c2_g1_i2	0.1066	0.177	1.661
RBH_pair_8427.fa	TRINITY_D116399_c1_g2_i3	0.0409	0.068	1.6612
RBH_pair_8482.fa	TRINITY_D131678_c0_g3_i2	0.0443	0.0736	1.6612
RBH_pair_2367.fa	TRINITY_D122390_c5_g1_i1	0.059	0.098	1.6621
RBH_pair_4452.fa	TRINITY_D127424_c0_g3_i5	0.1511	0.2513	1.6624
RBH_pair_4036.fa	TRINITY_D123991_c0_g1_i3	0.0566	0.0941	1.6625
RBH_pair_8188.fa	TRINITY_D120821_c1_g1_i2	0.0929	0.1544	1.6627
RBH_pair_9412.fa	TRINITY_D142414_c1_g1_i6	0.0126	0.0209	1.6629
RBH_pair_9836.fa	TRINITY_D142661_c2_g1_i8	0.0821	0.1365	1.6629
RBH_pair_8897.fa	TRINITY_D143352_c2_g4_i3	0.058	0.0964	1.663
RBH_pair_6815.fa	TRINITY_D142178_c0_g1_i2	0.0747	0.1243	1.6634
RBH_pair_7329.fa	TRINITY_D136844_c2_g2_i2	0.0081	0.0135	1.6637
RBH_pair_9425.fa	TRINITY_D129079_c4_g2_i1	0.0888	0.1478	1.6639
RBH_pair_5516.fa	TRINITY_D139718_c0_g1_i2	0.0142	0.0237	1.664
RBH_pair_5968.fa	TRINITY_D123183_c1_g1_i2	0.0698	0.1162	1.6641
RBH_pair_8849.fa	TRINITY_D111866_c0_g1_i1	0.1099	0.1829	1.6641
RBH_pair_6799.fa	TRINITY_D118032_c3_g1_i1	0.0904	0.1505	1.6642
RBH_pair_5265.fa	TRINITY_D123901_c6_g2_i1	0.0103	0.0172	1.6643
RBH_pair_7226.fa	TRINITY_D125375_c3_g1_i3	0.0147	0.0245	1.6644
RBH_pair_4564.fa	TRINITY_D134980_c0_g1_i2	0.1493	0.2485	1.6644
RBH_pair_9760.fa	TRINITY_D127954_c0_g1_i2	0.0285	0.0475	1.6645
RBH_pair_32.fa	TRINITY_D139890_c2_g1_i1	0.0456	0.076	1.6646
RBH_pair_7277.fa	TRINITY_D137905_c0_g2_i6	0.2511	0.4179	1.6646
RBH_pair_2150.fa	TRINITY_D124515_c4_g1_i2	0.1282	0.2135	1.6648
RBH_pair_9099.fa	TRINITY_D131705_c1_g1_i4	0.0898	0.1495	1.6651
RBH_pair_5281.fa	TRINITY_D116649_c3_g1_i5	0.0445	0.0741	1.6657
RBH_pair_4992.fa	TRINITY_D141930_c4_g1_i1	0.0536	0.0892	1.6661
RBH_pair_3709.fa	TRINITY_D134411_c2_g1_i3	0.0622	0.1037	1.6663
RBH_pair_5689.fa	TRINITY_D136388_c3_g1_i1	0.031	0.0517	1.6666
RBH_pair_3131.fa	TRINITY_D106681_c0_g1_i3	0.0654	0.109	1.6666
RBH_pair_2734.fa	TRINITY_D140843_c0_g2_i3	0.0706	0.1177	1.6666
RBH_pair_1357.fa	TRINITY_D134223_c1_g1_i4	0.0641	0.1069	1.6669
RBH_pair_2791.fa	TRINITY_D113156_c0_g1_i2	0.0393	0.0655	1.667
RBH_pair_9178.fa	TRINITY_D136417_c0_g1_i1	0.0718	0.1196	1.667
RBH_pair_8132.fa	TRINITY_D111392_c0_g1_i2	0.1421	0.2369	1.667
RBH_pair_2883.fa	TRINITY_D133086_c7_g2_i1	0.0323	0.0539	1.6671
RBH_pair_10709.fa	TRINITY_D127882_c8_g1_i4	0.0403	0.0672	1.6673
RBH_pair_6311.fa	TRINITY_D125452_c3_g1_i6	0.0154	0.0257	1.6674
RBH_pair_5536.fa	TRINITY_D142349_c2_g1_i3	0.0225	0.0376	1.6676
RBH_pair_8175.fa	TRINITY_D123633_c3_g1_i7	0.0196	0.0327	1.6678
RBH_pair_6426.fa	TRINITY_D123037_c0_g1_i5	0.0392	0.0655	1.6679
RBH_pair_3317.fa	TRINITY_D143447_c5_g3_i2	0.04	0.0667	1.668
RBH_pair_5267.fa	TRINITY_D128021_c3_g1_i6	0.0671	0.1119	1.6681
RBH_pair_10560.fa	TRINITY_D128650_c1_g1_i1	0.0272	0.0454	1.6682
RBH_pair_5836.fa	TRINITY_D131259_c3_g1_i4	0.1162	0.1938	1.6686
RBH_pair_6064.fa	TRINITY_D139356_c3_g1_i2	0.0407	0.068	1.6687
RBH_pair_8473.fa	TRINITY_D138581_c0_g2_i1	0.0416	0.0695	1.6687
RBH_pair_1460.fa	TRINITY_D123214_c4_g1_i4	0.0751	0.1253	1.6687
RBH_pair_5715.fa	TRINITY_D135365_c0_g1_i3	0.0754	0.1258	1.6688
RBH_pair_6026.fa	TRINITY_D115808_c4_g2_i3	0.1002	0.1672	1.6688
RBH_pair_2268.fa	TRINITY_D122320_c3_g1_i1	0.0609	0.1017	1.669
RBH_pair_6903.fa	TRINITY_D130075_c7_g1_i1	0.0939	0.1567	1.669
RBH_pair_3713.fa	TRINITY_D120573_c10_g1_i2	0.0175	0.0291	1.6693
RBH_pair_3731.fa	TRINITY_D142602_c1_g3_i1	0.023	0.0383	1.6694
RBH_pair_3138.fa	TRINITY_D127167_c4_g2_i1	0.1213	0.2026	1.6694
RBH_pair_10021.fa	TRINITY_D141596_c3_g1_i2	0.0789	0.1317	1.6699
RBH_pair_3040.fa	TRINITY_D133210_c0_g1_i6	0.0507	0.0846	1.6703
RBH_pair_10133.fa	TRINITY_D134510_c1_g1_i1	0.0525	0.0877	1.6703
RBH_pair_4303.fa	TRINITY_D139273_c16_g1_i1	0.0744	0.1243	1.6703
RBH_pair_9280.fa	TRINITY_D125459_c1_g1_i5	0.0227	0.0379	1.6708
RBH_pair_6079.fa	TRINITY_D114620_c8_g2_i5	0.1143	0.191	1.6708
RBH_pair_7622.fa	TRINITY_D119827_c0_g1_i4	0.0671	0.1121	1.6711
RBH_pair_1796.fa	TRINITY_D124883_c0_g4_i9	0.1603	0.2679	1.6711
RBH_pair_6730.fa	TRINITY_D134860_c0_g2_i7	0.0521	0.0871	1.6712
RBH_pair_6912.fa	TRINITY_D135838_c2_g2_i2	0.0574	0.096	1.6713
RBH_pair_3774.fa	TRINITY_D128078_c1_g2_i1	0.0204	0.034	1.6715
RBH_pair_4111.fa	TRINITY_D131884_c1_g1_i1	0.046	0.0769	1.6715
RBH_pair_1340.fa	TRINITY_D127566_c4_g1_i2	0.6078	1.0159	1.6715
RBH_pair_3212.fa	TRINITY_D117190_c1_g1_i1	0.0325	0.0543	1.6716
RBH_pair_8686.fa	TRINITY_D129729_c1_g1_i2	0.0135	0.0226	1.6718
RBH_pair_3903.fa	TRINITY_D127990_c0_g1_i7	0.0301	0.0503	1.672
RBH_pair_10274.fa	TRINITY_D119234_c2_g3_i4	0.027	0.0451	1.6722
RBH_pair_7714.fa	TRINITY_D122553_c4_g1_i2	0.0476	0.0797	1.6724
RBH_pair_7219.fa	TRINITY_D131945_c3_g1_i1	0.0328	0.0549	1.6726
RBH_pair_6104.fa	TRINITY_D143205_c3_g1_i6	0.0955	0.1597	1.6727
RBH_pair_2469.fa	TRINITY_D136819_c0_g2_i1	0.1042	0.1743	1.6727
RBH_pair_704.fa	TRINITY_D116759_c4_g1_i1	0.1017	0.1702	1.673
RBH_pair_3613.fa	TRINITY_D129966_c1_g1_i2	0.1104	0.1847	1.673
RBH_pair_137.fa	TRINITY_D117796_c11_g2_i1	0.0192	0.0321	1.6731
RBH_pair_5988.fa	TRINITY_D128339_c1_g1_i1	0.0383	0.0641	1.6731
RBH_pair_742.fa	TRINITY_D126798_c8_g1_i3	0.0981	0.1642	1.6731
RBH_pair_25.fa	TRINITY_D124294_c2_g4_i2	0.1444	0.2415	1.6731
RBH_pair_9257.fa	TRINITY_D123060_c5_g1_i3	0.0113	0.0189	1.6736
RBH_pair_3021.fa	TRINITY_D115966_c1_g1_i10	0.0865	0.1448	1.6737
RBH_pair_822.fa	TRINITY_D125782_c3_g1_i1	0.042	0.0703	1.6739
RBH_pair_240.fa	TRINITY_D140469_c1_g2_i2	0.1755	0.2938	1.674
RBH_pair_8011.fa	TRINITY_D121541_c0_g1_i6	0.1014	0.1699	1.6744
RBH_pair_23.fa	TRINITY_D114698_c0_g1_i1	0.0579	0.097	1.6745
RBH_pair_10465.fa	TRINITY_D119288_c3_g1_i1	0.0692	0.116	1.6774
RBH_pair_2862.fa	TRINITY_D135456_c6_g1_i1	0.0584	0.0979	1.6775
RBH_pair_10543.fa	TRINITY_D122187_c0_g1_i1	0.0975	0.1637	1.6782
RBH_pair_8592.fa	TRINITY_D129610_c2_g4_i1	0.0459	0.077	1.6783
RBH_pair_10240.fa	TRINITY_D119037_c5_g1_i5	0.0303	0.0509	1.6788
RBH_pair_4810.fa	TRINITY_D123500_c4_g1_i2	0.0945	0.1587	1.6788
RBH_pair_6335.fa	TRINITY_D119007_c3_g1_i3	0.1129	0.1895	1.6789
RBH_pair_8714.fa	TRINITY_D119315_c1_g1_i2	0.0851	0.143	1.6793
RBH_pair_2686.fa	TRINITY_D128515_c8_g1_i4	0.0441	0.0741	1.6795
RBH_pair_5158.fa	TRINITY_D144025_c0_g1_i2	0.0597	0.1002	1.68
RBH_pair_5350.fa	TRINITY_D135778_c0_g2_i3	0.0635	0.1066	1.6803
RBH_pair_10482.fa	TRINITY_D133908_c2_g1_i1	0.0517	0.0869	1.6808
RBH_pair_1234.fa	TRINITY_D143528_c2_g1_i1	0.0276	0.0464	1.6812
RBH_pair_2152.fa	TRINITY_D131351_c2_g1_i1	0.0473	0.0795	1.6815
RBH_pair_3382.fa	TRINITY_D125793_c1_g3_i1	0.1013	0.1703	1.6818
RBH_pair_5566.fa	TRINITY_D141610_c2_g1_i5	0.0581	0.0977	1.6824
RBH_pair_6747.fa	TRINITY_D122163_c0_g1_i6	0.0201	0.0338	1.6825
RBH_pair_983.fa	TRINITY_D125001_c2_g3_i4	0.0296	0.0498	1.6826
RBH_pair_5840.fa	TRINITY_D129727_c1_g1_i1	0.0224	0.0377	1.6828
RBH_pair_6307.fa	TRINITY_D140093_c5_g2_i2	0.0282	0.0474	1.6828
RBH_pair_65.fa	TRINITY_D130841_c0_g2_i9	0.1219	0.2051	1.6829
RBH_pair_9703.fa	TRINITY_D116221_c1_g2_i2	0.031	0.0522	1.6833
RBH_pair_1915.fa	TRINITY_D114151_c0_g1_i1	0.0761	0.1281	1.6833
RBH_pair_519.fa	TRINITY_D135097_c2_g1_i1	0.1715	0.2888	1.6837
RBH_pair_5303.fa	TRINITY_D113191_c1_g1_i1	0.0236	0.0397	1.6841
RBH_pair_7538.fa	TRINITY_D144263_c6_g2_i1	0.0475	0.0799	1.6845
RBH_pair_9683.fa	TRINITY_D130772_c0_g1_i1	0.071	0.1197	1.6847
