gid	dnds	dn	ds	chr	bias
TRINITY_DN123043_c1_g1_i4	0.0783	0.0974	1.2436	Chr01	unbias
TRINITY_DN116023_c1_g2_i3	0.1014	0.1262	1.2439	Chr01	unbias
TRINITY_DN138731_c5_g1_i6	0.0451	0.0562	1.2446	Chr01	unbias
TRINITY_DN140484_c4_g2_i4	0.0201	0.025	1.2454	Chr01	unbias
TRINITY_DN106998_c0_g1_i1	0.0604	0.0753	1.2479	Chr01	unbias
TRINITY_DN132782_c0_g1_i3	0.0221	0.0276	1.2489	Chr01	unbias
TRINITY_DN144378_c16_g1_i1	0.0678	0.0846	1.2491	Chr01	unbias
TRINITY_DN118823_c5_g3_i1	0.0389	0.0485	1.2495	Chr01	unbias
TRINITY_DN115787_c5_g1_i1	0.1289	0.1613	1.2508	Chr01	unbias
TRINITY_DN136208_c3_g1_i1	0.0202	0.0253	1.2513	Chr01	unbias
TRINITY_DN120620_c6_g1_i1	0.059	0.0739	1.2514	Chr01	unbias
TRINITY_DN140217_c0_g1_i1	0.0445	0.0557	1.2517	Chr01	unbias
TRINITY_DN114571_c5_g1_i10	0.1192	0.1492	1.2518	Chr01	unbias
TRINITY_DN115072_c0_g1_i1	0.0665	0.0832	1.252	Chr01	unbias
TRINITY_DN116597_c0_g1_i1	0.0442	0.0554	1.2534	Chr01	unbias
TRINITY_DN113392_c2_g2_i1	0.1803	0.2261	1.2542	Chr01	unbias
TRINITY_DN134281_c0_g1_i7	0.0262	0.033	1.2578	Chr01	unbias
TRINITY_DN142439_c2_g1_i4	0.0234	0.0295	1.2586	Chr01	unbias
TRINITY_DN129512_c3_g1_i2	0.0233	0.0294	1.2591	Chr01	unbias
TRINITY_DN131304_c6_g1_i4	0.1432	0.1803	1.2592	Chr01	unbias
TRINITY_DN133399_c1_g1_i5	0.0308	0.0389	1.2597	Chr01	unbias
TRINITY_DN118799_c2_g1_i1	0.0244	0.0308	1.2633	Chr01	unbias
TRINITY_DN118251_c3_g4_i2	0.0306	0.0387	1.2645	Chr01	unbias
TRINITY_DN117376_c2_g1_i12	0.0684	0.0865	1.2645	Chr01	unbias
TRINITY_DN136477_c1_g2_i1	0.0133	0.0169	1.2646	Chr01	unbias
TRINITY_DN132346_c0_g1_i5	0.0328	0.0415	1.2649	Chr01	unbias
TRINITY_DN134314_c1_g7_i2	0.0173	0.0218	1.2652	Chr01	unbias
TRINITY_DN122892_c0_g2_i1	0.0697	0.0882	1.2653	Chr01	unbias
TRINITY_DN120568_c1_g4_i2	0.1034	0.1311	1.2686	Chr01	unbias
TRINITY_DN131785_c3_g2_i6	0.0618	0.0785	1.2694	Chr01	unbias
TRINITY_DN111771_c0_g1_i1	0.2175	0.2766	1.2716	Chr01	unbias
TRINITY_DN141461_c0_g1_i2	0.0082	0.0105	1.2725	Chr01	unbias
TRINITY_DN120131_c4_g1_i1	0.0622	0.0791	1.2726	Chr01	unbias
TRINITY_DN142996_c2_g1_i2	0.001	0.0013	1.2738	Chr01	unbias
TRINITY_DN117348_c1_g1_i6	0.0692	0.0882	1.2758	Chr01	unbias
TRINITY_DN124951_c2_g1_i3	0.096	0.1227	1.2772	Chr01	unbias
TRINITY_DN132972_c0_g3_i1	0.0943	0.1205	1.2778	Chr01	unbias
TRINITY_DN139185_c0_g3_i4	0.0114	0.0146	1.2798	Chr01	unbias
TRINITY_DN135911_c0_g2_i1	0.1282	0.1642	1.281	Chr01	unbias
TRINITY_DN123439_c0_g1_i1	0.0791	0.1014	1.2811	Chr01	unbias
TRINITY_DN137707_c0_g1_i1	0.0451	0.0578	1.2826	Chr01	unbias
TRINITY_DN116155_c4_g3_i1	0.037	0.0476	1.2859	Chr01	unbias
TRINITY_DN118826_c4_g2_i3	0.0478	0.0615	1.286	Chr01	unbias
TRINITY_DN119181_c0_g1_i6	0.0469	0.0604	1.288	Chr01	unbias
TRINITY_DN115097_c0_g1_i3	0.0252	0.0325	1.2883	Chr01	unbias
TRINITY_DN131509_c1_g3_i1	0.0564	0.0728	1.2909	Chr01	unbias
TRINITY_DN114617_c4_g5_i1	0.0418	0.0539	1.2915	Chr01	unbias
TRINITY_DN125620_c3_g1_i9	0.0904	0.1168	1.2915	Chr01	unbias
TRINITY_DN119621_c5_g3_i2	0.0015	0.002	1.2941	Chr01	unbias
TRINITY_DN139528_c0_g1_i3	0.1052	0.1362	1.2951	Chr01	unbias
TRINITY_DN134239_c2_g2_i3	0.0268	0.0348	1.2962	Chr01	unbias
TRINITY_DN122727_c0_g1_i1	0.0171	0.0222	1.2964	Chr01	unbias
TRINITY_DN134896_c1_g3_i1	0.2114	0.2742	1.297	Chr01	unbias
TRINITY_DN135721_c1_g2_i2	0.0233	0.0302	1.298	Chr01	unbias
TRINITY_DN128479_c6_g2_i2	0.0799	0.1038	1.2988	Chr01	unbias
TRINITY_DN131232_c0_g1_i3	0.0644	0.0837	1.2993	Chr01	unbias
TRINITY_DN135035_c0_g1_i5	0.1453	0.189	1.3005	Chr01	unbias
TRINITY_DN115694_c0_g1_i1	0.0361	0.047	1.3007	Chr01	unbias
TRINITY_DN119577_c6_g1_i2	0.001	0.0013	1.3011	Chr01	unbias
TRINITY_DN142186_c2_g1_i4	0.0381	0.0496	1.3028	Chr01	unbias
TRINITY_DN131205_c3_g1_i1	0.2526	0.3296	1.3047	Chr01	unbias
TRINITY_DN141428_c0_g1_i1	0.0746	0.0974	1.3055	Chr01	unbias
TRINITY_DN135489_c0_g3_i1	0.0469	0.0612	1.3057	Chr01	unbias
TRINITY_DN109739_c0_g1_i2	0.0485	0.0633	1.3065	Chr01	unbias
TRINITY_DN138900_c1_g1_i1	0.0569	0.0744	1.3072	Chr01	unbias
TRINITY_DN129683_c0_g1_i1	0.1571	0.2054	1.3072	Chr01	unbias
TRINITY_DN131559_c0_g2_i2	0.0448	0.0586	1.3077	Chr01	unbias
TRINITY_DN124853_c0_g3_i2	0.1728	0.2262	1.3093	Chr01	unbias
TRINITY_DN134445_c0_g1_i11	0.0564	0.0739	1.3116	Chr01	unbias
TRINITY_DN140003_c6_g2_i2	0.0164	0.0215	1.3126	Chr01	unbias
TRINITY_DN114431_c0_g1_i1	0.1603	0.2106	1.3134	Chr01	unbias
TRINITY_DN140243_c3_g2_i1	0.059	0.0776	1.314	Chr01	unbias
TRINITY_DN115233_c9_g1_i1	0.0626	0.0822	1.314	Chr01	unbias
TRINITY_DN138081_c5_g1_i5	0.0029	0.0039	1.3144	Chr01	unbias
TRINITY_DN134273_c1_g1_i5	0.0212	0.0279	1.3146	Chr01	unbias
TRINITY_DN140886_c0_g1_i6	0.0132	0.0173	1.3159	Chr01	unbias
TRINITY_DN135438_c0_g1_i1	0.0857	0.1128	1.3167	Chr01	unbias
TRINITY_DN134024_c5_g1_i1	0.0301	0.0396	1.317	Chr01	unbias
TRINITY_DN116435_c0_g3_i1	0.0243	0.032	1.3176	Chr01	unbias
TRINITY_DN127086_c4_g2_i1	0.087	0.1146	1.3179	Chr01	unbias
TRINITY_DN141258_c0_g4_i6	0.0871	0.1149	1.3183	Chr01	unbias
TRINITY_DN122683_c2_g3_i2	0.0926	0.1222	1.319	Chr01	unbias
TRINITY_DN128971_c8_g1_i7	0.1121	0.148	1.3198	Chr01	unbias
TRINITY_DN125797_c6_g5_i2	0.012	0.0158	1.3219	Chr01	unbias
TRINITY_DN119029_c0_g2_i2	0.0971	0.1283	1.3222	Chr01	unbias
TRINITY_DN135619_c1_g3_i2	0.062	0.082	1.3223	Chr01	unbias
TRINITY_DN127354_c3_g2_i3	0.0631	0.0835	1.3225	Chr01	unbias
TRINITY_DN123631_c0_g2_i3	0.0484	0.0641	1.3227	Chr01	unbias
TRINITY_DN132555_c2_g1_i1	0.049	0.0649	1.3231	Chr01	unbias
TRINITY_DN114708_c5_g1_i1	0.2636	0.3492	1.3247	Chr01	unbias
TRINITY_DN129860_c4_g1_i3	0.0491	0.065	1.3248	Chr01	unbias
TRINITY_DN119520_c7_g2_i6	0.039	0.0516	1.3251	Chr01	unbias
TRINITY_DN122922_c0_g1_i1	0.0336	0.0446	1.3264	Chr01	unbias
TRINITY_DN128486_c0_g1_i5	0.0486	0.0645	1.3272	Chr01	unbias
TRINITY_DN124981_c1_g2_i1	0.0178	0.0237	1.328	Chr01	unbias
TRINITY_DN137749_c4_g1_i4	0.0089	0.0118	1.3289	Chr01	unbias
TRINITY_DN110619_c0_g1_i2	0.2556	0.3397	1.3293	Chr01	unbias
TRINITY_DN137010_c0_g3_i1	0.0407	0.0541	1.33	Chr01	unbias
TRINITY_DN127157_c3_g1_i2	0.1021	0.1361	1.3328	Chr01	unbias
TRINITY_DN134360_c3_g1_i1	0.0135	0.018	1.3329	Chr01	unbias
TRINITY_DN117715_c0_g1_i1	0.0393	0.0524	1.3332	Chr01	unbias
TRINITY_DN124262_c0_g2_i1	0.0148	0.0197	1.334	Chr01	unbias
TRINITY_DN137408_c4_g1_i1	0.0419	0.0559	1.3342	Chr01	unbias
TRINITY_DN134379_c0_g1_i1	0.0121	0.0161	1.3347	Chr01	unbias
TRINITY_DN118368_c0_g1_i2	0.2131	0.2845	1.3349	Chr01	unbias
TRINITY_DN136124_c1_g2_i1	0.0458	0.0612	1.335	Chr01	unbias
TRINITY_DN132428_c2_g1_i4	0.0176	0.0235	1.3366	Chr01	unbias
TRINITY_DN113762_c0_g1_i1	0.0877	0.1173	1.3379	Chr01	unbias
TRINITY_DN117423_c5_g5_i1	0.2414	0.323	1.3382	Chr01	unbias
TRINITY_DN124117_c0_g2_i1	0.0018	0.0024	1.3387	Chr01	unbias
TRINITY_DN129898_c1_g1_i1	0.0479	0.0642	1.3396	Chr01	unbias
TRINITY_DN126889_c0_g1_i2	0.1269	0.17	1.3397	Chr01	unbias
TRINITY_DN141792_c1_g1_i1	0.0149	0.02	1.3418	Chr01	unbias
TRINITY_DN111690_c0_g1_i2	0.1554	0.2087	1.3425	Chr01	unbias
TRINITY_DN140909_c5_g1_i6	0.0901	0.1211	1.343	Chr01	unbias
TRINITY_DN133653_c1_g1_i1	0.0164	0.0221	1.344	Chr01	unbias
TRINITY_DN131196_c6_g2_i2	0.0739	0.0994	1.3445	Chr01	unbias
TRINITY_DN130942_c2_g1_i3	0.0835	0.1123	1.346	Chr01	unbias
TRINITY_DN139051_c2_g1_i1	0.2009	0.2704	1.3461	Chr01	unbias
TRINITY_DN130352_c0_g1_i1	0.3235	0.4356	1.3463	Chr01	unbias
TRINITY_DN136166_c0_g2_i1	0.0422	0.0568	1.3465	Chr01	unbias
TRINITY_DN115683_c2_g1_i2	0.0205	0.0276	1.3479	Chr01	unbias
TRINITY_DN133799_c5_g1_i1	0.0631	0.085	1.348	Chr01	unbias
TRINITY_DN119842_c4_g2_i3	0.0107	0.0144	1.3486	Chr01	unbias
TRINITY_DN119820_c4_g1_i2	0.0531	0.0716	1.3498	Chr01	unbias
TRINITY_DN115821_c0_g1_i9	0.0296	0.0399	1.3502	Chr01	unbias
TRINITY_DN136737_c0_g1_i4	0.0394	0.0532	1.351	Chr01	unbias
TRINITY_DN131229_c2_g1_i3	0.1979	0.2675	1.3516	Chr01	unbias
TRINITY_DN118887_c1_g1_i4	0.1027	0.1389	1.3523	Chr01	unbias
TRINITY_DN130114_c11_g1_i4	0.125	0.1693	1.3545	Chr01	unbias
TRINITY_DN114876_c3_g4_i2	0.0111	0.015	1.3561	Chr01	unbias
TRINITY_DN139278_c3_g1_i1	0.0392	0.0532	1.3568	Chr01	unbias
TRINITY_DN132078_c0_g1_i1	0.1077	0.1462	1.3572	Chr01	unbias
TRINITY_DN141026_c1_g2_i1	0.0393	0.0533	1.3583	Chr01	unbias
TRINITY_DN142118_c0_g1_i8	0.0527	0.0717	1.36	Chr01	unbias
TRINITY_DN130526_c3_g2_i1	0.0453	0.0616	1.3601	Chr01	unbias
TRINITY_DN134236_c0_g1_i8	0.0417	0.0568	1.3619	Chr01	unbias
TRINITY_DN136401_c0_g2_i1	0.0366	0.0498	1.3624	Chr01	unbias
TRINITY_DN142324_c5_g1_i2	0.0922	0.1257	1.3629	Chr01	unbias
TRINITY_DN132750_c2_g2_i1	0.0856	0.1168	1.3641	Chr01	unbias
TRINITY_DN129675_c0_g1_i1	0.0706	0.0963	1.3645	Chr01	unbias
TRINITY_DN122727_c1_g1_i1	0.0035	0.0048	1.3654	Chr01	unbias
TRINITY_DN114056_c0_g1_i2	0.0083	0.0113	1.3654	Chr01	unbias
TRINITY_DN122425_c3_g1_i7	0.0136	0.0185	1.3666	Chr01	unbias
TRINITY_DN135133_c0_g2_i1	0.0157	0.0214	1.3666	Chr01	unbias
TRINITY_DN129908_c0_g1_i2	0.249	0.3403	1.3667	Chr01	unbias
TRINITY_DN125963_c0_g1_i3	0.0696	0.0952	1.3672	Chr01	unbias
TRINITY_DN132722_c0_g3_i2	0.065	0.0889	1.3686	Chr01	unbias
TRINITY_DN130622_c0_g1_i3	0.112	0.1533	1.3692	Chr01	unbias
TRINITY_DN142449_c1_g2_i5	0.0522	0.0714	1.3698	Chr01	unbias
TRINITY_DN139955_c6_g2_i5	0.0196	0.0269	1.3699	Chr01	unbias
TRINITY_DN113752_c0_g1_i3	0.0818	0.112	1.3703	Chr01	unbias
TRINITY_DN143432_c0_g1_i1	0.0415	0.0568	1.3704	Chr01	unbias
TRINITY_DN116767_c4_g1_i1	0.0916	0.1256	1.371	Chr01	unbias
TRINITY_DN135423_c1_g1_i3	0.06	0.0823	1.3718	Chr01	unbias
TRINITY_DN133948_c0_g1_i1	0.1471	0.2018	1.3719	Chr01	unbias
TRINITY_DN130215_c0_g1_i1	0.0453	0.0621	1.3722	Chr01	unbias
TRINITY_DN113332_c0_g1_i1	0.0878	0.1206	1.3738	Chr01	unbias
TRINITY_DN116193_c3_g2_i2	0.0402	0.0552	1.3748	Chr01	unbias
TRINITY_DN116669_c10_g1_i2	0.1431	0.1971	1.3767	Chr01	unbias
TRINITY_DN141447_c4_g1_i1	0.0477	0.0657	1.377	Chr01	unbias
TRINITY_DN137277_c1_g1_i1	0.0293	0.0403	1.3776	Chr01	unbias
TRINITY_DN114816_c4_g5_i1	0.0214	0.0294	1.3778	Chr01	unbias
TRINITY_DN120848_c1_g1_i9	0.091	0.1255	1.3794	Chr01	unbias
TRINITY_DN137597_c2_g1_i6	0.0316	0.0437	1.3821	Chr01	unbias
TRINITY_DN143674_c0_g1_i4	0.4754	0.6574	1.3828	Chr01	unbias
TRINITY_DN127869_c0_g1_i1	0.1405	0.1943	1.3831	Chr01	unbias
TRINITY_DN115709_c0_g1_i3	0.118	0.1634	1.384	Chr01	unbias
TRINITY_DN131866_c3_g1_i1	0.0604	0.0836	1.3846	Chr01	unbias
TRINITY_DN116123_c0_g1_i3	0.0326	0.0452	1.3847	Chr01	unbias
TRINITY_DN107179_c0_g2_i1	0.0258	0.0357	1.3851	Chr01	unbias
TRINITY_DN128364_c0_g1_i3	0.0331	0.0459	1.3863	Chr01	unbias
TRINITY_DN120161_c6_g2_i3	0.0157	0.0217	1.3864	Chr01	unbias
TRINITY_DN135489_c0_g1_i6	0.0576	0.0799	1.3865	Chr01	unbias
TRINITY_DN126623_c2_g3_i2	0.0878	0.1218	1.3883	Chr01	unbias
TRINITY_DN116869_c6_g1_i2	0.1777	0.2469	1.3893	Chr01	unbias
TRINITY_DN139149_c4_g1_i2	0.1271	0.1766	1.3895	Chr01	unbias
TRINITY_DN134361_c5_g1_i3	0.0264	0.0367	1.39	Chr01	unbias
TRINITY_DN118089_c3_g1_i5	0.0147	0.0205	1.3913	Chr01	unbias
TRINITY_DN122340_c0_g1_i1	0.0211	0.0294	1.3913	Chr01	unbias
TRINITY_DN120522_c1_g2_i4	0.1172	0.163	1.3916	Chr01	unbias
TRINITY_DN131988_c0_g1_i9	0.1339	0.1865	1.3925	Chr01	unbias
TRINITY_DN118166_c3_g1_i1	0.0736	0.1025	1.3938	Chr01	unbias
TRINITY_DN138389_c0_g2_i6	0.0982	0.137	1.3947	Chr01	unbias
TRINITY_DN120943_c0_g2_i3	0.0027	0.0038	1.3951	Chr01	unbias
TRINITY_DN140743_c3_g1_i5	0.0411	0.0574	1.3953	Chr01	unbias
TRINITY_DN111852_c0_g1_i1	0.0322	0.045	1.3969	Chr01	unbias
TRINITY_DN143077_c1_g2_i1	0.1969	0.2752	1.3978	Chr01	unbias
TRINITY_DN136935_c0_g1_i3	0.0928	0.1297	1.3984	Chr01	unbias
TRINITY_DN135678_c2_g1_i6	0.0535	0.0748	1.3986	Chr01	unbias
TRINITY_DN132764_c2_g1_i1	0.0913	0.1278	1.3999	Chr01	unbias
TRINITY_DN117731_c8_g3_i2	0.073	0.1023	1.4007	Chr01	unbias
TRINITY_DN127514_c3_g1_i1	0.1071	0.1502	1.4018	Chr01	unbias
TRINITY_DN138029_c2_g1_i1	0.0882	0.1236	1.4022	Chr01	unbias
TRINITY_DN138322_c4_g1_i1	0.0723	0.1015	1.4043	Chr01	unbias
TRINITY_DN142822_c0_g1_i1	0.0418	0.0587	1.4045	Chr01	unbias
TRINITY_DN134839_c6_g1_i3	0.0706	0.0992	1.4057	Chr01	unbias
TRINITY_DN114938_c0_g1_i1	0.0264	0.0372	1.4063	Chr01	unbias
TRINITY_DN122705_c0_g1_i2	0.1235	0.1737	1.4063	Chr01	unbias
TRINITY_DN118236_c6_g1_i2	0.1241	0.1746	1.4066	Chr01	unbias
TRINITY_DN139181_c4_g3_i2	0.0363	0.0512	1.4088	Chr01	unbias
TRINITY_DN136932_c0_g1_i5	0.0555	0.0782	1.4095	Chr01	unbias
TRINITY_DN128945_c5_g1_i5	0.1138	0.1604	1.4095	Chr01	unbias
TRINITY_DN131582_c1_g1_i1	0.0275	0.0387	1.4096	Chr01	unbias
TRINITY_DN135606_c2_g1_i2	0.072	0.1015	1.4096	Chr01	unbias
TRINITY_DN141373_c0_g1_i4	0.0472	0.0666	1.4104	Chr01	unbias
TRINITY_DN130098_c0_g1_i4	0.0168	0.0237	1.4106	Chr01	unbias
TRINITY_DN135596_c3_g2_i1	0.0236	0.0334	1.4113	Chr01	unbias
TRINITY_DN126348_c0_g1_i1	0.0681	0.0962	1.4124	Chr01	unbias
TRINITY_DN126212_c0_g1_i2	0.1077	0.1522	1.4131	Chr01	unbias
TRINITY_DN141269_c1_g1_i3	0.0885	0.1251	1.4141	Chr02	unbias
TRINITY_DN131011_c5_g1_i4	0.0854	0.1207	1.4143	Chr02	unbias
TRINITY_DN140035_c0_g1_i9	0.0447	0.0633	1.4146	Chr02	unbias
TRINITY_DN142004_c0_g2_i2	0.0724	0.1024	1.4148	Chr02	unbias
TRINITY_DN109417_c0_g1_i1	0.1142	0.1616	1.415	Chr02	unbias
TRINITY_DN122171_c1_g3_i1	0.0282	0.0399	1.4154	Chr02	unbias
TRINITY_DN130373_c1_g2_i4	0.0216	0.0306	1.4165	Chr02	unbias
TRINITY_DN118093_c1_g1_i1	0.0615	0.0871	1.4166	Chr02	unbias
TRINITY_DN118001_c2_g4_i2	0.1253	0.1775	1.4167	Chr02	unbias
TRINITY_DN114155_c4_g4_i2	0.1934	0.274	1.4173	Chr02	unbias
TRINITY_DN127306_c5_g1_i3	0.3122	0.4429	1.4186	Chr02	unbias
TRINITY_DN125851_c0_g1_i2	0.0267	0.038	1.4228	Chr02	unbias
TRINITY_DN126634_c2_g1_i4	0.0881	0.1254	1.4232	Chr02	unbias
TRINITY_DN131781_c6_g1_i2	0.0337	0.0479	1.4233	Chr02	unbias
TRINITY_DN118540_c2_g3_i1	0.1381	0.1967	1.4242	Chr02	unbias
TRINITY_DN119163_c6_g2_i3	0.0168	0.024	1.4244	Chr02	unbias
TRINITY_DN133676_c1_g1_i5	0.0538	0.0766	1.4245	Chr02	unbias
TRINITY_DN114309_c4_g5_i2	0.1556	0.2218	1.4254	Chr02	unbias
TRINITY_DN134392_c0_g1_i5	0.0304	0.0434	1.4257	Chr02	unbias
TRINITY_DN129344_c4_g1_i5	0.0188	0.0269	1.4263	Chr02	unbias
TRINITY_DN119236_c5_g2_i2	0.0065	0.0093	1.4266	Chr02	unbias
TRINITY_DN141171_c1_g1_i1	0.068	0.0971	1.4267	Chr02	unbias
TRINITY_DN132735_c1_g1_i4	0.1114	0.159	1.4268	Chr02	unbias
TRINITY_DN117720_c8_g1_i2	0.0419	0.0598	1.427	Chr02	unbias
TRINITY_DN133349_c0_g1_i5	0.1135	0.1619	1.427	Chr02	unbias
TRINITY_DN116643_c5_g3_i2	0.1421	0.2028	1.4272	Chr02	unbias
TRINITY_DN126102_c2_g1_i5	0.0647	0.0923	1.4273	Chr02	unbias
TRINITY_DN136054_c1_g2_i1	0.0309	0.0442	1.4289	Chr02	unbias
TRINITY_DN137165_c2_g1_i1	0.0239	0.0341	1.429	Chr02	unbias
TRINITY_DN133976_c3_g2_i3	0.0032	0.0046	1.4298	Chr02	unbias
TRINITY_DN143785_c3_g1_i1	0.0016	0.0023	1.4309	Chr02	unbias
TRINITY_DN126252_c3_g2_i1	0.1133	0.1622	1.4313	Chr02	unbias
TRINITY_DN129885_c0_g1_i1	0.067	0.096	1.4327	Chr02	unbias
TRINITY_DN141391_c6_g1_i1	0.2093	0.3	1.4337	Chr02	unbias
TRINITY_DN143950_c5_g1_i1	0.0072	0.0104	1.4363	Chr02	unbias
TRINITY_DN142261_c1_g1_i7	0.0253	0.0364	1.4369	Chr02	unbias
TRINITY_DN135404_c2_g1_i1	0.0366	0.0526	1.4375	Chr02	unbias
TRINITY_DN144433_c4_g1_i1	0.0587	0.0844	1.4375	Chr02	unbias
TRINITY_DN124201_c6_g2_i2	0.0423	0.0607	1.4377	Chr02	unbias
TRINITY_DN131141_c5_g2_i2	0.0835	0.12	1.4377	Chr02	unbias
TRINITY_DN138220_c0_g2_i6	0.0673	0.0968	1.4387	Chr02	unbias
TRINITY_DN114931_c3_g1_i2	0.0777	0.1118	1.4392	Chr02	unbias
TRINITY_DN142707_c0_g3_i1	0.0042	0.0061	1.4395	Chr02	unbias
TRINITY_DN138986_c1_g1_i3	0.0071	0.0103	1.4415	Chr02	unbias
TRINITY_DN130840_c0_g1_i1	0.0388	0.0559	1.4431	Chr02	unbias
TRINITY_DN140029_c2_g1_i2	0.1206	0.1741	1.4436	Chr02	unbias
TRINITY_DN129194_c1_g1_i8	0.1022	0.1475	1.4437	Chr02	unbias
TRINITY_DN131155_c1_g1_i2	0.0098	0.0141	1.4438	Chr02	unbias
TRINITY_DN118181_c1_g1_i11	0.0658	0.095	1.4439	Chr02	unbias
TRINITY_DN128682_c0_g1_i2	0.0637	0.0919	1.444	Chr02	unbias
TRINITY_DN112256_c0_g1_i1	0.0472	0.0682	1.445	Chr02	unbias
TRINITY_DN128862_c4_g1_i2	0.0567	0.0819	1.4455	Chr02	unbias
TRINITY_DN134277_c0_g1_i8	0.0302	0.0437	1.4462	Chr02	unbias
TRINITY_DN115074_c5_g2_i1	0.0325	0.047	1.4466	Chr02	unbias
TRINITY_DN125615_c3_g1_i3	0.0436	0.063	1.447	Chr02	unbias
TRINITY_DN123210_c2_g1_i8	0.0216	0.0312	1.4474	Chr02	unbias
TRINITY_DN123238_c3_g1_i1	0.1704	0.2467	1.4479	Chr02	unbias
TRINITY_DN127508_c4_g2_i2	0.0666	0.0965	1.448	Chr02	unbias
TRINITY_DN144112_c4_g2_i1	0.0801	0.116	1.448	Chr02	unbias
TRINITY_DN130152_c1_g1_i1	0.0369	0.0534	1.4481	Chr02	unbias
TRINITY_DN142927_c4_g1_i5	0.083	0.1202	1.4482	Chr02	unbias
TRINITY_DN118724_c2_g1_i1	0.0182	0.0264	1.4517	Chr02	unbias
TRINITY_DN137804_c2_g1_i2	0.0404	0.0587	1.4523	Chr02	unbias
TRINITY_DN132504_c4_g1_i4	0.0299	0.0434	1.4525	Chr02	unbias
TRINITY_DN132008_c3_g2_i4	0.0985	0.1431	1.4525	Chr02	unbias
TRINITY_DN129327_c0_g1_i3	0.1094	0.159	1.4528	Chr02	unbias
TRINITY_DN139401_c3_g1_i2	0.105	0.1526	1.4535	Chr02	unbias
TRINITY_DN123003_c9_g2_i1	0.1525	0.2217	1.454	Chr02	unbias
TRINITY_DN139658_c6_g2_i1	0.0458	0.0667	1.4548	Chr02	unbias
TRINITY_DN122091_c5_g3_i2	0.0861	0.1254	1.4562	Chr02	unbias
TRINITY_DN140247_c9_g1_i3	0.0728	0.1061	1.4573	Chr02	unbias
TRINITY_DN127287_c2_g3_i3	0.081	0.1182	1.458	Chr02	unbias
TRINITY_DN130175_c4_g1_i2	0.0393	0.0573	1.4584	Chr02	unbias
TRINITY_DN121557_c0_g1_i1	0.0651	0.0949	1.4586	Chr02	unbias
TRINITY_DN132675_c0_g4_i5	0.0428	0.0624	1.4598	Chr02	unbias
TRINITY_DN134561_c5_g1_i1	0.0866	0.1264	1.4599	Chr02	unbias
TRINITY_DN129653_c2_g2_i3	0.1722	0.2515	1.4603	Chr02	unbias
TRINITY_DN121288_c2_g1_i1	0.008	0.0116	1.4609	Chr02	unbias
TRINITY_DN132637_c1_g1_i3	0.1008	0.1473	1.4611	Chr02	unbias
TRINITY_DN126531_c0_g2_i1	0.0303	0.0444	1.4617	Chr02	unbias
TRINITY_DN128757_c3_g1_i1	0.0029	0.0042	1.4619	Chr02	unbias
TRINITY_DN125636_c2_g1_i3	0.0616	0.09	1.4619	Chr02	unbias
TRINITY_DN134017_c1_g3_i1	0.0772	0.1129	1.4622	Chr02	unbias
TRINITY_DN133543_c1_g1_i3	0.1353	0.1983	1.466	Chr02	unbias
TRINITY_DN130282_c1_g1_i1	0.047	0.0689	1.4661	Chr02	unbias
TRINITY_DN138796_c4_g1_i2	0.029	0.0425	1.4664	Chr02	unbias
TRINITY_DN129275_c4_g4_i10	0.0546	0.0802	1.4674	Chr02	unbias
TRINITY_DN141214_c3_g1_i4	0.0257	0.0377	1.4675	Chr02	unbias
TRINITY_DN127075_c1_g1_i4	0.0286	0.042	1.4678	Chr02	unbias
TRINITY_DN125442_c2_g1_i4	0.069	0.1013	1.4682	Chr02	unbias
TRINITY_DN135574_c1_g1_i8	0.0666	0.0978	1.4683	Chr02	unbias
TRINITY_DN135216_c3_g1_i3	0.0555	0.0815	1.4688	Chr02	unbias
TRINITY_DN134673_c4_g1_i2	0.0664	0.0975	1.4691	Chr02	unbias
TRINITY_DN141790_c2_g1_i2	0.123	0.1808	1.4695	Chr02	unbias
TRINITY_DN140893_c1_g1_i2	0.0983	0.1446	1.4706	Chr02	unbias
TRINITY_DN136462_c1_g1_i3	0.0563	0.0829	1.472	Chr02	unbias
TRINITY_DN134293_c4_g2_i2	0.0556	0.0819	1.4738	Chr02	unbias
TRINITY_DN142016_c0_g1_i3	0.0434	0.0639	1.4739	Chr02	unbias
TRINITY_DN125372_c3_g5_i2	0.0566	0.0834	1.4745	Chr02	unbias
TRINITY_DN124909_c2_g1_i1	0.052	0.0766	1.4746	Chr02	unbias
TRINITY_DN115950_c3_g2_i2	0.1297	0.1912	1.4747	Chr02	unbias
TRINITY_DN134554_c6_g1_i2	0.0651	0.096	1.4748	Chr02	unbias
TRINITY_DN140798_c3_g3_i11	0.0792	0.1168	1.4754	Chr02	unbias
TRINITY_DN118501_c0_g1_i2	0.1373	0.2026	1.4755	Chr02	unbias
TRINITY_DN114032_c0_g1_i5	0.0633	0.0934	1.4761	Chr02	unbias
TRINITY_DN139434_c1_g1_i4	0.0278	0.0411	1.4766	Chr02	unbias
TRINITY_DN114597_c2_g1_i1	0.0056	0.0082	1.4767	Chr02	unbias
TRINITY_DN123012_c3_g1_i7	0.0285	0.0421	1.4771	Chr02	unbias
TRINITY_DN138722_c2_g1_i3	0.0148	0.0219	1.4777	Chr02	unbias
TRINITY_DN128028_c1_g1_i2	0.0776	0.1149	1.4799	Chr02	unbias
